Source,Region,Sub-Region,Country,Drug-Group,Drug,SpecificDrugName,DrugState,Measurement,Sale ON,Typical average,From start ,To end,Purity,Type in which purity was checked,Year
UNODC (Published data),Asia,South Asia,Bangladesh,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,125,110,140,,Price,2008
UNODC (Published data),Asia,South Asia,Bangladesh,ATS,Methamphetamine,,,Tablet,Street,4.5,4.199999809,4.800000191,,Price,2008
UNODC (Published data),Asia,South Asia,Bangladesh,ATS,Methamphetamine,,,Kilogram,Wholesale,21400,21200,21600,,Price,2008
UNODC (Published data),Americas,Caribbean,Bahamas,Cannabis-type,Cannabis oil,,,Gram,Street,35,20,50,,Price,2004
UNODC (Published data),Americas,Caribbean,Bahamas,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,20,3,50,,Price,2008
UNODC (Published data),Americas,Caribbean,Bahamas,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,7000,3000,50000,,Price,2008
UNODC (Published data),Americas,Caribbean,Bahamas,Cannabis-type,Hashish (resin),,,Gram,Street,20,5,35,,Price,2008
UNODC (Published data),Americas,Caribbean,Bahamas,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,2230,1115,3345,,Price,2008
UNODC (Published data),Americas,Caribbean,Bahamas,Cocaine-type,Crack,,,Gram,Street,10,5,30,,Price,2008
UNODC (Published data),Americas,Caribbean,Bahamas,Cocaine-type,Crack,,,Kilogram,Wholesale,12000,10000,16000,,Price,2008
UNODC (Published data),Americas,Caribbean,Bahamas,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,20000,15000,30000,,Price,2008
UNODC (Published data),Americas,Caribbean,Bahamas,Cannabis-type,Cannabis oil,,,Kilogram,Wholesale,1800,1440,2600,,Price,2009
UNODC (Published data),Americas,Caribbean,Bahamas,Cannabis-type,Marijuana (herb),,,Gram,Street,5,3,250,,Price,2009
UNODC (Published data),Americas,Caribbean,Bahamas,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,1800,1440,2600,,Price,2009
UNODC (Published data),Americas,Caribbean,Bahamas,ATS,Ecstasy-type substances,,,Tablet,Street,20,15,50,,Price,2009
UNODC (Published data),Americas,Caribbean,Bahamas,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Gram,Street,10,5,200,,Price,2009
UNODC (Published data),Americas,Caribbean,Bahamas,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Kilogram,Wholesale,12000,10000,16000,,Price,2009
UNODC (Published data),Africa,West and Central Africa,Burkina Faso,Opioids,Heroin,,,Gram,Street,72.81999969,67.22000122,100.8300018,,Price,2008
UNODC (Published data),Africa,West and Central Africa,Burkina Faso,Cannabis-type,Marijuana (herb),,,Gram,Street,0.560000002,0.224000007,1.120000005,,Price,2008
UNODC (Published data),Africa,West and Central Africa,Burkina Faso,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,13,6.699999809,20,,Price,2008
UNODC (Published data),Africa,West and Central Africa,Burkina Faso,Cocaine-type,Crack,,,Gram,Street,56.00999832,44.81000137,67.22000122,,Price,2008
UNODC (Published data),Africa,West and Central Africa,Burkina Faso,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Gram,Street,71.69999695,56.00999832,89.62000275,,Price,2008
UNODC (Published data),Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,3.5,3,4,,Price,2008
UNODC (Published data),Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,,2000,3000,,Price,2009
UNODC (Published data),Americas,South America,Bolivia (Plurinational State of),Cannabis-type,Marijuana (herb),,,Gram,Street,,0.699999988,5,,Price,2009
UNODC (Published data),Americas,South America,Bolivia (Plurinational State of),Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,,80,150,,Price,2009
UNODC (Published data),Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Coca paste/cocaine base,Cocaine base,,Gram,Street,,1.5,6,,Price,2009
UNODC (Published data),Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Coca paste/cocaine base,Cocaine base,,Kilogram,Wholesale,,800,1500,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,82.21399689,68.51200104,95.91699982,,Price,2007
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,44118,42647,58824,,Price,2008
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,Heroin no 3,,Gram,Street,36.7647055,36.7647055,44.11764659,,Price,2008
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,19120,4411.759766,36764.71094,,Price,2008
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Hashish (resin),,,Gram,Street,7.400000095,7.400000095,14.69999981,,Price,2008
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Methamphetamine,,,Kilogram,Wholesale,1878.599976,,,,Price,2008
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Amphetamine,,,Kilogram,Wholesale,9768.900391,9017.5,11271.90039,,Price,2008
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,,,Gram,Street,35.30579428,31.77521486,38.83637371,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,,,Kilogram,Wholesale,28244.63543,28244.63543,31775.21486,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Marijuana (herb),,,Gram,Street,14.12231771,10.59173829,17.65289714,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,706.1158857,564.8927086,847.3390628,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Ecstasy-type substances,,,Tablet,Street,3.530579428,3.530579428,7.061158857,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,4942.8112,3530.579428,7061.158857,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Amphetamine,,,Gram,Street,14.12231771,10.59173829,17.65289714,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Gram,Street,70.61158857,67.08100914,74.142168,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Kilogram,Wholesale,56489.27086,52958.69143,60019.85028,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Marijuana (herb),Skunk,,Kilogram,Wholesale,2471.4056,2118.347657,4236.695314,,Price,2009
UNODC (Published data),Americas,South America,Brazil,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,15000,10000,30000,,Price,2004
UNODC (Published data),Americas,South America,Brazil,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,12,10,13,,Price,2005
UNODC (Published data),Americas,South America,Brazil,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,3000,2000,7000,,Price,2005
UNODC (Published data),Americas,South America,Brazil,Opioids,Heroin,,,Gram,Street,50,30,70,,Price,2005
UNODC (Published data),Americas,South America,Brazil,Opioids,Heroin,,,Kilogram,Wholesale,50000,,,,Price,2005
UNODC (Published data),Americas,South America,Brazil,Cannabis-type,Marijuana (herb),,,Gram,Street,0.25,0.300000012,0.800000012,,Price,2005
UNODC (Published data),Americas,South America,Brazil,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,150,100,180,,Price,2005
UNODC (Published data),Americas,South America,Brazil,Cannabis-type,Hashish (resin),,,Gram,Street,2,1.5,3,,Price,2005
UNODC (Published data),Americas,South America,Brazil,Cocaine-type,Crack,,,Gram,Street,6,3,8,,Price,2005
UNODC (Published data),Americas,South America,Brazil,Cocaine-type,Crack,,,Kilogram,Wholesale,2000,1500,3000,,Price,2005
UNODC (Published data),Americas,South America,Brazil,ATS,Ecstasy-type substances,,,Tablet,Street,12,7,25,,Price,2005
UNODC (Published data),Asia,East and South-East Asia,Brunei Darussalam,ATS,Methamphetamine,,,Tablet,Street,18.75,,,,Price,2006
UNODC (Published data),Asia,East and South-East Asia,Brunei Darussalam,Opioids,Heroin,,,Gram,Street,1330.376953,,,,Price,2007
UNODC (Published data),Asia,East and South-East Asia,Brunei Darussalam,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,5986.695801,,,,Price,2007
UNODC (Published data),Asia,East and South-East Asia,Brunei Darussalam,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,99778.27344,,,,Price,2007
UNODC (Published data),Asia,East and South-East Asia,Brunei Darussalam,ATS,Methamphetamine,,,Kilogram,Wholesale,71856.28906,63872.26172,79840.32031,,Price,2007
UNODC (Published data),Asia,East and South-East Asia,Brunei Darussalam,Cannabis-type,Marijuana (herb),,,Gram,Street,,71.43000031,77,,Price,2008
UNODC (Published data),Asia,East and South-East Asia,Brunei Darussalam,ATS,Methamphetamine,,,Rock,Street,,510,549,,Price,2008
UNODC (Published data),Asia,East and South-East Asia,Brunei Darussalam,ATS,Ecstasy-type substances,,,Pill,Street,,116.4601097,119.885407,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,Cannabis-type,Hashish (resin),,,Gram,Street,15,,,,Price,2008
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,3676.5,,,,Price,2008
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,98.85736402,84.73488345,112.9798446,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,111240.889,83430.66675,139051.1113,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,55620.4445,27810.22225,83430.66675,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,Cannabis-type,Marijuana (herb),,,Gram,Street,7.061240287,3.530620144,10.59186043,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,2781.022225,,,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,ATS,Ecstasy-type substances,,,Tablet,Street,31.77558129,21.18372086,42.36744172,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,27810.22225,,,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,ATS,Amphetamine,,,Gram,Street,24.71434101,21.18372086,28.24496115,,Price,2009
UNODC (Published data),Europe,South-Eastern Europe,Bulgaria,ATS,Amphetamine,,,Kilogram,Wholesale,20857.66669,,,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,60000,,,,Price,2005
UNODC (Published data),Europe,Eastern Europe,Belarus,Opioids,Opium,,,Gram,Street,5,2,7,,Price,2007
UNODC (Published data),Europe,Eastern Europe,Belarus,Opioids,Opium,,,Kilogram,Wholesale,1000,800,7000,,Price,2007
UNODC (Published data),Europe,Eastern Europe,Belarus,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,120,100,150,,Price,2008
UNODC (Published data),Europe,Eastern Europe,Belarus,ATS,Ecstasy-type substances,,,Tablet,Street,45,30,60,,Price,2008
UNODC (Published data),Europe,Eastern Europe,Belarus,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,,3000,5000,,Price,2008
UNODC (Published data),Europe,Eastern Europe,Belarus,ATS,Methamphetamine,,,Gram,Street,23,20,25,,Price,2008
UNODC (Published data),Europe,Eastern Europe,Belarus,ATS,Methamphetamine,,,Kilogram,Wholesale,3000,2000,5000,,Price,2008
UNODC (Published data),Europe,Eastern Europe,Belarus,Opioids,Heroin,,,Gram,Street,60,40,80,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,Opioids,Heroin,,,Kilogram,Wholesale,40000,25000,50000,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,Cannabis-type,Marijuana (herb),,,Gram,Street,5,4,7,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,3000,2000,4000,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,Cannabis-type,Hashish (resin),,,Gram,Street,25,20,30,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,10000,7000,15000,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,ATS,Amphetamine,,,Gram,Street,50,40,60,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,ATS,Amphetamine,,,Kilogram,Wholesale,25000,15000,30000,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Gram,Street,120,100,140,,Price,2009
UNODC (Published data),Europe,Eastern Europe,Belarus,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Kilogram,Wholesale,80000,70000,100000,,Price,2009
UNODC (Published data),Americas,Central America,Belize,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,7.519999981,7.519999981,12.52999973,,Price,2005
UNODC (Published data),Americas,Central America,Belize,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,7447.23584,6454.270996,7447.23584,,Price,2007
UNODC (Published data),Americas,Central America,Belize,Cannabis-type,Marijuana (herb),,,Gram,Street,2.482000113,0.992999971,2.482000113,,Price,2007
UNODC (Published data),Americas,Central America,Belize,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,198.5930023,148.9450073,248.2409973,,Price,2007
UNODC (Published data),Africa,West and Central Africa,Central African Republic,Cannabis-type,Marijuana (herb),,,Gram,Street,0.090000004,,,,Price,2006
UNODC (Published data),Africa,West and Central Africa,Central African Republic,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,10,,,,Price,2006
UNODC (Published data),Asia,East and South-East Asia,Cambodia,ATS,Ecstasy-type substances,,,Tablet,Street,5,5,15,,Price,2005
UNODC (Published data),Asia,East and South-East Asia,Cambodia,ATS,Methamphetamine,,,Tablet,Street,1.562999964,1,5,,Price,2005
UNODC (Published data),Asia,East and South-East Asia,Cambodia,Opioids,Heroin,,,Dose,Street,5,,,,Price,2008
UNODC (Published data),Americas,North America,Canada,Opioids,Heroin,,,Gram,Street,331.0899963,151.7899933,1138.410034,,Price,2008
UNODC (Published data),Americas,North America,Canada,Opioids,Heroin,,,Kilogram,Wholesale,119431,75894.13281,213452.2344,,Price,2008
UNODC (Published data),Americas,North America,Canada,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,80.2631589,21.92982484,175.4385987,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,34133.33376,17543.85987,59649.12356,,Price,2009
UNODC (Published data),Americas,North America,Canada,Opioids,Heroin,Heroin no 3,,Gram,Street,254.4736928,140.350879,526.3157961,,Price,2009
UNODC (Published data),Americas,North America,Canada,Opioids,Heroin,Heroin no 4,,Gram,Street,254.4736928,140.350879,526.3157961,,Price,2009
UNODC (Published data),Americas,North America,Canada,Opioids,Heroin,Heroin no 3,,Kilogram,Wholesale,95204.38716,70175.43948,197368.4235,,Price,2009
UNODC (Published data),Americas,North America,Canada,Opioids,Heroin,Heroin no 4,,Kilogram,Wholesale,95204.38716,70175.43948,197368.4235,,Price,2009
UNODC (Published data),Americas,North America,Canada,Opioids,Opium,,,Gram,Street,52.63157961,43.85964967,61.40350954,,Price,2009
UNODC (Published data),Americas,North America,Canada,Opioids,Opium,,,Kilogram,Wholesale,19796,17544,21930,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cannabis-type,Cannabis oil,,,Gram,Street,27.45614003,8.771929935,87.71929935,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cannabis-type,Cannabis oil,,,Kilogram,Wholesale,9815.789597,5801.754459,11603.50892,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cannabis-type,Marijuana (herb),,,Gram,Street,12.71929841,4.385964967,43.85964967,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,4275.43865,1160.52633,23207.01784,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cannabis-type,Hashish (resin),,,Gram,Street,18.94736899,8.771929935,52.63157961,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,7687.719395,3508.771974,19338.59673,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cocaine-type,Crack,,,Gram,Street,80.52631948,70.17543948,131.578949,,Price,2009
UNODC (Published data),Americas,North America,Canada,Cocaine-type,Crack,,,Kilogram,Wholesale,26178.9477,21052.63184,35087.71974,,Price,2009
UNODC (Published data),Americas,North America,Canada,ATS,Ecstasy-type substances,,,Tablet,Street,13.94736826,1.754385987,35.08771974,,Price,2009
UNODC (Published data),Americas,North America,Canada,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,3055.263196,438.5964967,6140.350954,,Price,2009
UNODC (Published data),Americas,North America,Canada,ATS,Methamphetamine,,,Gram,Street,111,44,219,,Price,2009
UNODC (Published data),Americas,North America,Canada,ATS,Methamphetamine,,,Kilogram,Wholesale,26489,13158,83333,,Price,2009
UNODC (Published data),Americas,South America,Chile,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,17241.38086,,,,Price,2005
UNODC (Published data),Americas,South America,Chile,ATS,Amphetamine,,,Gram,Street,10,6,13,,Price,2006
UNODC (Published data),Americas,South America,Chile,ATS,Ecstasy-type substances,,,Tablet,Street,25,20,30,,Price,2007
UNODC (Published data),Americas,South America,Chile,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Gram,Street,9.600000381,2.130000114,17,,Price,2007
UNODC (Published data),Americas,South America,Chile,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,17.89264327,8.946321633,35.78528653,,Price,2009
UNODC (Published data),Americas,South America,Chile,Cocaine-type,Cocaine salts,Hydrochloride,,Kilogram,Wholesale,8051.68947,3578.528653,10735.58596,,Price,2009
UNODC (Published data),Americas,South America,Chile,Cannabis-type,Marijuana (herb),,,Gram,Street,2.057653976,0.894632163,5.36779298,,Price,2009
UNODC (Published data),Americas,South America,Chile,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,1431.411461,1073.558596,2147.117192,,Price,2009
UNODC (Published data),Americas,South America,Chile,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Kilogram,Wholesale,2862.822923,1252.485029,4294.234384,,Price,2009
