lon,lat,locality,year,month,kingdom,class,family,genus,species
,,Wierhoofd den Helden (Na storm).,1900,8.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,Helder. Wierhoofd. In groote massa's aangespoeld en in 't zeegras na storm.,1900,8.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
12.55,55.630001,"København, Kalvebod strand",1900,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
12.0,55.0,"København, Kalvebod Strand",1900,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,,1900,9.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,"Pelham Bay, New York City",1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,"Pelham Bay, New York City",1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.87,"Pelham Bay, New York City",1900,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-73.790044,40.865974,"Pelham Bay, New York City",1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,"Pelham Bay, New York City",1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Narragansett Pier,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-73.790044,40.865974,"Pelham Bay, New York City",1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,"Pelham Bay, New York City",1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-71.4495,41.450102,Narragansett Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-73.790044,40.865974,"Pelham Bay, New York City",1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-69.757715,43.708583,Seguin Island,1900,9.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-69.757715,43.708583,Seguin Island,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-73.790044,40.865974,Pelham Bay,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-71.366887,41.690521,Rocky Point,1900,9.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,Narragansett Pier,1900,9.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Anse du Bourg,1900,11.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,Pointe du Bindy,1900,11.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
,,Presqu'île Saint-Laurent,1900,11.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
8.22,56.700001,Thyborøn,1900,12.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
8.22,56.700001,Thyborøn,1900,12.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,den Helder.,1900,12.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
7.88528,54.1825,"Schleswig-Holstein, Helgoland",1900,,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
7.88528,54.1825,"Schleswig-Holstein, Helgoland",1900,,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
7.88528,54.1825,"Schleswig-Holstein, Helgoland",1900,,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,,1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria mollis
17.102524,58.671911,Oxelösund,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
12.792139,56.667469,Söndrum,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-6.833333,61.466667,Vágseidi,1900,,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
,,Royan: Charente inf.,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
1.31439,51.121124,Nearest Named Place: Dover,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-0.138059,50.818969,Township: Brighton,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Nearest Named Place: Whidbey Island,1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria mollis
,,Nearest Named Place: Whidbey Island,1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria mollis
-4.2026,56.4907,,1900,,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-152.277719,64.279876,,1900,,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-0.138059,50.818969,Township: Brighton,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-0.138059,50.818969,Township: Brighton,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-0.138059,50.818969,Township: Brighton,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,West coast,1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Rhodymenia palmata var. mollis
-122.605221,48.144095,"west coast of Whidbey Island, attached to rocks along a very narrow belt at extreme low water mark",1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Rhodymenia palmata var. mollis
-71.250326,41.602324,,1900,,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-122.605221,48.144095,"west coast of Whidbey Island, attached to rocks along a very narrow belt at extreme low water mark",1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Rhodymenia palmata var. mollis
-122.8,48.2,West coast of whidbey island,1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata var. mollis
-122.762115,48.284186,West coast of Whidbey Island,1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-122.762115,48.284186,West coast of Whidbey Island,1900,,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-63.55649,44.49181,Ketch Harbour,1901,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-66.365833,44.266667,Brier Island,1901,1.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-97.396381,27.800583,Corpus Christi Bay,1901,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
,,Isle of Shoals,1901,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,"Laminaria digitata var. ensifolia (Kütz.) J.Agardh, 1868"
-71.27472,41.47944,Easton Point,1901,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. platycarpus (Thur.) Batters, 1902"
,,Isles of Shoals.,1901,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
,,provisional entry,1901,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
,,,1901,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,"Laminaria digitata var. ensifolia (Kütz.) J.Agardh, 1868"
-70.614899,42.978492,Isles of Shoals,1901,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-71.275441,41.484455,Easton's Point,1901,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-71.275363,41.478435,"Easton's Point, Newport",1901,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Isles of Shoals,1901,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-71.275213,41.479705,Easton's Point,1901,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-76.797421,17.964217,Kingston Harbor,1901,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.0,56.0,"Limfjorden, Oddesund Nord",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, Nissum Bredning, Rønnen outside Lemvig",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, Vodstrup Hage, Skælholm",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, Nykøbing, Odden E-side",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
8.0,56.0,"Limfjorden, W of Oddesund Nord",1901,6.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
8.57,56.580002,Oddesund,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.57,56.580002,Oddesund,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.87,56.799999,Nykøbing Mors,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.87,56.799999,Nykøbing Mors,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.0,56.0,"Limfjorden, Oddesund Nord",1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.0,56.0,"Limfjorden, Oddesund Nord",1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.0,56.0,"Limfjorden, Nykøbing harbour",1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.0,56.0,"Limfjorden, Nykøbing harbour",1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
8.0,56.0,"Limfjorden, W of Oddesund Nord",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
8.0,56.0,"Limfjorden, Nissum Bredning, Rønnen outside Lemvig",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
8.0,56.0,"Limfjorden, Nissum Bredning, N of Rønnen",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
8.0,56.0,"Limfjorden, Nissum Bredning, outside Mullerne",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-70.94861,41.52916,Salters Point,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.86666,42.50416,Marblehead,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.98333,41.61666,Town of Dartmouth,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.94861,41.52916,Salters Point,1901,6.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) Kuntze
,,Marblehead,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
,,Marblehead,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
,,San juan,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-66.158673,43.807042,"Washed ashore, Cape Forchu",1901,6.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-70.848168,42.502876,in litoral zone,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-66.12202,43.837998,Yarmouth,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-66.12202,43.837998,Near Yarmouth,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-66.12202,43.837998,Yarmouth,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-66.12202,43.837998,Near Yarmouth,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.848168,42.502876,in litoral zone,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.848896,42.495412,Marblehead,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.848896,42.495412,Marblehead,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-121.915894,36.624148,"Monterey, CA",1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
-121.950558,36.541363,"Carmel Bay, CA",1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
-70.848037,42.502753,"Marblehead, MA",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.848037,42.502753,"Marblehead, MA",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
,,,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
,,"in litoral zone, Marblehead, Massachusetts.",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
,,"in litoral zone, Marblehead, Massachusetts.",1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus vesiculosus var. laterifructus Grev., 1828"
-70.85662,42.496804,,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-70.85662,42.496804,,1901,6.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-121.950558,36.541363,Carmel Bay,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
-121.883003,36.60203,Monterey,1901,6.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva fasciata Delile
-19.0,63.0,Dyrhólaey,1901,7.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-37.43,65.980003,Ikerasarsuak,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
15.12,55.029999,"Bornholm, Balka, Inside Salthammer Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
14.8,55.029999,"Bornholm, Arnager Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
15.0,55.0,"Bornholm, Balka, Inside Salthammer Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
14.0,55.0,"Bornholm, Arnager Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
15.0,55.0,"Ertholmene, Frederiksø W-side and harbour",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
15.0,55.0,"Ertholmene, Græsholmen",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
14.0,55.0,"Bornholm, Arnager Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
9.0,57.0,Hirtshals,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
9.0,57.0,Hirtshals,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
14.0,55.0,"Bornholm, Davids Banke",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
14.0,55.0,"Bornholm, Davids Banke",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
14.0,55.0,"Bornholm, Davids Banke",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
15.0,55.0,"Ertholmene, Frederiksø W-side and harbour",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
15.0,55.0,"Ertholmene, Græsholmen",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
15.0,55.0,"Bornholm, outside Øleå",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
14.0,55.0,"Bornholm, Arnager Rev",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
14.0,55.0,"Bornholm, WSW of Rønne",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
9.0,57.0,Hirtshals,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
9.0,57.0,Hirtshals,1901,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
,,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
12.74211,55.99661,Råå,1901,7.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
-69.234124,45.399249,,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
-69.234124,45.399249,,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
,,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
,,Pictou harbor mouth,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Pictou harbor mouth,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.799047,44.331465,"Cape Rosier, on rocks at half tide",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-68.799461,44.333421,"Cape Rosier, at high water mark, on mud, lying loose among plants",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
-69.468537,43.893143,Muscongus Bay,1901,7.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-62.621644,45.685155,"mouth of harbor, on stones near low water mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-64.361376,45.159341,Kingsport.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-62.621644,45.685155,"near mouth of harbor, low littoral, on rocks",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-60.259405,46.217462,North Sydney. On stones at head of a creek.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-68.799461,44.333421,"Cape Rosier, at high water mark, on mud, lying loose among plants",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
,,"Channel, Newfoundland",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-62.621644,45.685155,Near mouth of the Harbor at Pictou.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"Channel, Newfoundland",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-62.621644,45.685155,"mouth of harbor, on stones near low water mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-62.621644,45.685155,"near mouth of the Harbor, on stones near low tide-mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-69.461156,43.94792,Round Pond,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
-68.799461,44.333421,"Cape Rosier, at high water mark, on mud, lying loose among plants",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
-62.621644,45.685155,Near mouth of the Harbor at Pictou.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.799047,44.331465,"Cape Rosier, on rocks at half tide",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,At Channel,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-62.621644,45.685155,Near mouth of the Harbor at Pictou.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-62.621644,45.685155,Near mouth of the Harbor at Pictou.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Channel,1901,7.0,Chromista,Phaeophyceae,Alariaceae,Alaria,"Alaria musaefolia (Bachelot de la Pylaie) J.Agardh, 1872"
,,Collected at Channel,1901,7.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-62.621644,45.685155,"mouth of harbor, on stones near low water mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-69.506236,43.836955,Pemaquid Point,1901,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,"Laminaria stenophylla (Harvey) J.Agardh, 1868"
-68.799047,44.331465,"Cape Rosier, on rocks at half tide",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-69.468537,43.893143,Muscongus Bay,1901,7.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-64.361376,45.159341,Kingsport.,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-62.621644,45.685155,"near mouth of the Harbor, on stones near low tide-mark",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"Channel, Newfoundland",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-68.804933,44.325987,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-62.7,45.666667,"mouth of harbor, Pictou",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.804933,44.325987,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-68.804933,44.325987,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-68.804933,44.325987,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-62.7,45.666667,"mouth of harbor, Pictou",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-68.793638,44.342619,"Cape Rosier, ME",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-68.793638,44.342619,"Cape Rosier, ME",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-62.651248,45.686817,"mouth of harbor, Pictou, NS, Canada",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"Cape Rosier, Maine.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,"Ascophyllum nodosum f. scorpioides Hauck, 1883"
,,"On rocks at half tide, Cape Rosier, Maine.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
,,"mouth of harbor, Pictou, Nova Scotia.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"On rocks at half tide, Cape Rosier, Maine.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
,,"Groenlandicae, Groenl. Orient.: Ikerasausar.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"On rocks at half tide, Cape Rosier, Maine.",1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus var. sphaerocarpus
-68.81458,44.322605,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-68.81458,44.322605,Cape Rosier,1901,7.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
9.0,57.0,Hirtshals,1901,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
9.0,57.0,Hirtshals,1901,8.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
9.0,57.0,Hirtshals,1901,8.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
21.7975,61.485278,No locality information available,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-3.2594,50.6703,Township: Sidmouth,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-0.606699,54.49089,Nearest Named Place: Whitby,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,"Fucus spiralis var. nanus (Stackh.) Batters, 1902"
-1.9947,55.7797,Nearest Named Place: Berwick-upon-Tweed,1901,8.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus platycarpus Thur.
