order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD420507,ID0777791299,2019-04-15,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('pearTV', 2)]",22000,63.58,-37.8083317,144.9547551,5,20963.58,Autumn,False,73.8324,great mid-range daily driver! amazing phone for the price. build quality is impeccable. only reason i deducted a star was because it didn't support 5ghz wifi. really disappointed for a phone that came out in 2017.,True
ORD442067,ID2383211221,2019-05-21,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,64.78,-37.8135027,144.9656729,10,2454.28,Autumn,False,0.6615,"ok i love the big screen, all the features. light weight. most of the people i work with have it. it's just a great phone also go a good deal on it.",True
ORD165627,ID2020832914,2019-10-02,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",7360,75.28,37.8158973,144.964698,5,7067.28,Spring,False,0.5218,"one of my favorite phones. honestly, one of my favorite phones.",True
ORD057456,ID1404234339,2019-02-18,Bakers,"[('iAssist Line', 2), ('iStream', 1), ('Alcon 10', 2)]",653959,66.18,-37.8108985,144.9966202,5,21441.18,Summer,False,0.1581,"awesome i just got this phone in the mail the other day, and i am very phrased with it. i'm very happy that this phone has the quad-core processor. i never not had it lag not even once. not to mention the new operating system. it's flawless. it's seriously with every penny.",True
ORD244567,ID0846546861,2019-06-13,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('iStream', 2)]",6800,71.89,-37.8201111,144.9684911,15,5851.89,Winter,True,0.1928,this was bought as a replacement for my wife's previous candle. she is loving the larger screen and the fact that it has a camera.,True
ORD161245,ID0370751687,2019-10-21,Bakers,"[('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",4030,76.56,-37.8119516,144.9860757,5,3905.06,Spring,False,0.8342,three stars its okay for what i need it,True
ORD332011,ID6167489462,2019-12-01,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",7535,73.2,-37.815026,144.9608825,5,7231.45,Summer,False,0.8596,still have great tech support great phone,True
ORD190264,ID0581715652,2019-02-03,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('iStream', 2)]",5975,85.9,-37.8052239,145.0165925,0,6060.9,Summer,True,1.6131,need to know it's incompatible with verizon network in initial product description product is incompatible with verizon network. i need to return it for a full refund. what is the process for a refund?,False
ORD490527,ID1492169258,2019-10-16,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('iStream', 2), ('Universe Note', 2)]",16580,110.36,-37.8010832,144.9637813,0,16690.36,Spring,True,1.9558,five stars pretty,True
ORD381949,ID4520380533,2019-04-28,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 1), ('Toshika 750', 2)]",22100,52.84,-37.8156977,144.9582655,5,21047.84,Autumn,False,1.0406,the phone quality was below expectations the phone screen have a lot of scratches. and home screen menu is not working properly,False
ORD216875,ID0052510917,2019-01-23,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",87622,78.72,-37.8092805,144.9320471,5,10808.97,Summer,False,1.374,"nice! didnt get from digico but really love this phone. long battery life, good picture quality for a great price.",True
ORD177106,ID0054552169,2019-02-12,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('iStream', 1)]",5370,95.71,-37.8203826,144.9820358,5,5197.21,Summer,True,1.1157,as advertisered like everything so far.,True
ORD092009,ID0501027460,2019-03-20,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1)]",3410,83.28,-37.803208,144.9738755,25,2640.78,Autumn,True,1.7546,the best smart phone the best smart phone,True
ORD239747,ID0248746737,2019-06-27,Bakers,"[('Toshika 750', 2), ('iStream', 2)]",8940,75.91,-37.8156647,144.9979117,5,8568.91,Winter,True,0.5422,"i received an thunder as a gift, loved it so much i decided to get the line for my bedroom. both very easy to set up but a big difference in the sound quality. i would still buy it again.",True
ORD333990,ID0710001161,2019-09-27,Thompson,"[('pearTV', 2), ('Universe Note', 2)]",19520,88.17,-37.8137364,144.936811,15,16680.17,Spring,True,0.9098,"the phone didn't last 5 months the phone over heats way too much and after five months of using the phone it stopped working, so i won't advise anyone to buy it",False
ORD016609,ID0202736642,2019-10-10,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",12755,107.36,-37.0548666,144.9344702,5,12224.61,Spring,True,1.3928,so far so good i used my cricket some card and it works perfectly fine. description says the phone is used but it looks brand new.,True
ORD122150,ID0248746924,2019-01-20,Bakers,"[('Thunder line', 1), ('iStream', 2), ('Lucent 330S', 1)]",3710,87.61,-37.8254825,144.9962161,15,3241.11,Summer,True,1.7261,"don't buy phones through digico received a previously opened product. there was dust on the phone (underneath the packaging, which scratched the screen) and the earbuds were missing. battery life seemed poor, but that might have been because it had been used and repackaged. i had a lengthier review, but the powers that be didn't want you to see it.",False
ORD492107,ID4740822049,2019-05-12,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('pearTV', 2)]",17410,64.76,-37.8038748,145.015497,15,14863.26,Autumn,False,1.0053,"five stars nice phone, nothing fancy",True
ORD389541,ID0767584716,2019-11-17,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('iStream', 1), ('pearTV', 2)]",19670,103.7,37.8074687,144.9708683,10,17806.7,Spring,True,1.244,"the candle/digico inferno hd tablet is not a high priced item but it is everything i want from a tablet. easy to use, easy to read and easy to pay for. a great tablet",True
ORD265905,ID6167344549,2019-10-16,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350,75.39,-37.8139812,144.971284,15,17372.89,Spring,False,0.5357,"best purchase on digico so far! was excited about getting this because my old phone broke, i love this thing and it is waterproof! definitely worth the money, also was delivered well before expected :d",True
ORD371242,ID0577518129,2019-01-24,Nickolson,"[('iStream', 1), ('Olivia x460', 2)]",2600,57.82,-37.823736,144.9761444,10,2397.82,Summer,False,0.8146,nogood nogood,True
ORD065457,ID0634783947,2019-01-22,Thompson,"[('Thunder line', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",7725,94.19,-37.8126336,144.937464,25,5887.94,Summer,True,0.8447,fantastic phone this phone is fantastic. that is all. everything i can say has been said.,True
ORD270933,ID0358731034,2019-10-08,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",26455,79.25,-37.8206252,144.9822383,15,22566.0,Spring,False,1.1383,"great buy. the phone arrived on time. there are a few scratches on the screen, but nothing major. the camera and the fingerprint reader work perfectly. the battery runs out quite fast, tho.",True
ORD080001,ID0361770719,2019-07-14,Bakers,"[('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 1), ('iAssist Line', 2)]",9060,55.98,-37.8001274,144.98119,10,8209.98,Winter,False,1.6529,"dead after 3 months i used this phone as a spare and for emergencies. it lasted for about 3 months, then just died. it doesn't charge at all. i'm not sure if i have a defective battery or unit. i called olivia and cannot get a replacement. it's a dud. i'm very disappointed which is sad because other olivia products i have owned have been reliable.",False
ORD083728,ID0746908734,2019-10-25,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,112.04,-37.8218441,145.0153367,0,9977.04,Spring,True,2.2057,"not what i expected i didn’t like the clarity, and i used it because i was traveling internationally",True
ORD262556,ID4162427930,2019-09-09,Nickolson,"[('iStream', 1), ('Candle Inferno', 2)]",1010,56.5,-37.8196563,144.9716825,15,915.0,Spring,False,0.2216,"not unlocked for verizon contrary to title of item, unit did not operate with verizon at all. was still locked under at&t. sent back and awaiting refund.",False
ORD469769,ID0227316137,2019-11-21,Bakers,"[('Universe Note', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",9510,61.44,-37.803335,144.9899256,25,7193.94,Spring,False,0.8761,two stars all scratched up also no sim card so i can not acivate it.,False
ORD014742,ID0844475924,2019-04-02,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",15130,66.9,-37.8225159,144.9477823,10,13683.9,Autumn,False,1.0975,five stars i love this phone it works perfectly,True
ORD200084,ID1479930106,2019-07-30,Thompson,"[('Universe Note', 2), ('Olivia x460', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",12805,79.18,-37.8211236,144.9549655,25,9682.93,Winter,True,1.1692,five stars love it!,True
ORD243905,ID4976805932,2019-12-09,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",13275,79.95,-37.8112924,144.9637186,0,13354.95,Summer,True,0.9612,👎 a-,True
ORD089966,ID0243097196,2019-09-07,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Thunder line', 1), ('Alcon 10', 2)]",26625,98.37,-37.8215382,144.9671453,5,25392.12,Spring,True,0.39,love it i like it,True
ORD077215,ID1463620794,2019-05-30,Bakers,"[('iStream', 2), ('Olivia x460', 2), ('Thunder line', 2)]",7110,81.55,-37.8166074,145.0056193,0,7191.55,Autumn,True,1.1731,locked to verizon it's nice and new but its locked to verizon when they said it was unlocked.,True
ORD057375,ID0710001161,2019-02-03,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",18460,93.52,-37.8137364,144.936811,25,665085.66,Summer,True,0.9098,"best buy i've made on digico functions properly, no issues with the software. hardware had minimal damages to edges of the phone. nothing outstanding or anything worthy of notice. i don't know what else to say. this was a great purchase for a great price.",True
ORD139834,ID4315295100,2019-04-21,Bakers,"[('pearTV', 1), ('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]",25740,78.91,-37.8173281,144.990782,0,25818.91,Autumn,True,0.9051,"i definitely recommend. very good phone, i love it..came very fast ... best phone i've ever had.",True
ORD199125,ID1140277347,2019-02-22,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,68.05,-37.8092558,144.9915114,15,5091.55,Summer,False,0.3374,"xp lumia 920 i love my lumia 920. i'm a devoted fan of the windows phone. i had a olivia before the lumia, and while it was great, the xp was a gigantic upgrade. the features that are integrated with the xp as opposed to any other brand (gps/drive, music, photo editing, etc) are vastly superior.",True
ORD280009,ID6167441003,2019-03-12,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('Toshika 750', 1)]",9950,68.24,-37.8092064,144.9606935,0,10018.24,Autumn,False,1.2588,great phone i love this phone amazing battery life and great screen ratio,True
ORD039664,ID0443297188,2019-10-26,Bakers,"[('Olivia x460', 1), ('pearTV', 1)]",7535,105.86,-37.8164844,144.9442059,15,6510.61,Spring,True,1.1225,great price on a great phone i bought this phone for my wife and was starting to get very concerned because of the bad reviews. we received an unlocked pone that as loaded with non carrier specific olivia software. very happy with out purchase so far.,True
ORD144770,ID0304168536,2019-07-02,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,76.33,-37.8229997,144.9644869,0,11176.33,Winter,True,0.6623,great,True
ORD314525,ID0361770819,2019-02-20,Bakers,"[('Lucent 330S', 1), ('iStream', 1)]",1380,67.79,-37.8004687,144.9807587,25,1102.79,Summer,False,20.8952,one star waste of money,False
ORD355763,ID4544035096,2019-08-05,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310,77.07,-37.8118633,144.9638606,0,3387.07,Winter,True,0.9011,five stars works perfect,False
ORD206559,ID3085926091,2019-05-08,Bakers,"[('pearTV', 2), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",21180,82.37,-37.8241038,144.9905894,15,18085.37,Autumn,True,1.6226,she loves it! i bought this for my wife she loves it replacing her s5. the only issue is that she says that she can't add calls to existing calls.,True
ORD191543,ID0207093578,2019-06-19,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 2), ('iStream', 1), ('pearTV', 2)]",16450,62.56,-37.8012586,145.0051308,0,16512.56,Winter,True,1.3054,terrible it won’t even charge from the port anymore do not buy this phone. it has so many problems like it won’t charge and the battery life is terrible. just buy it from pear itself because it will be new.,False
ORD204657,ID1466671804,2019-09-24,Thompson,"[('pearTV', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",14280,113.83,-37.8262599,144.9288674,25,10823.83,Spring,True,2.2021,"the best phone i ever had in my its simply incredible, by far, the best phone i ever had in my life",True
ORD032042,ID1725216340,2019-12-31,Thompson,"[('LUCENT 330S', 1), ('THUNDER LINE', 2), ('ISTREAM', 1)]",5740,68.3,-37.8015275,144.9622044,0,5808.3,Summer,False,1.8197,"not worth buying i didn't buy from digico but from other sources. the phone worked ok for sometime but would not start one fine day and is completely dead. could not start at all. one led blinks when put in charge, otherwise it is completely dead. wasted time and money on this phone. would not recommend.",False
ORD197091,ID0702352314,06-18-2019,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Alcon 10', 2)]",31110,76.73,-37.805314,144.9416774,5,29631.23,Winter,True,0.9465,backup bought this as a backup phone for my father and it worked out great for him as he wanted something durable.,True
ORD495312,ID0560991981,2019-09-10,Bakers,"[('Olivia x460', 2), ('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1)]",27400,103.11,-37.8220278,144.9475811,5,26133.11,Spring,True,1.0423,an all around great phone for anyone i love it! everything about this phone is great! highly recommend if you want a good reliable phone that feels premium and performs great.,True
ORD353238,ID0214092261,2019-05-30,Bakers,"[('Universe Note', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",12810,84.86,-37.8090833,145.0116283,10,11613.86,Autumn,True,76.3419,"5 stars for a note 5 super good, minor wear, though broken s pen, easily fixed with super glue. lovely phone overall, though",True
ORD355844,ID0591274456,2019-04-25,Nickolson,"[('ISTREAM', 1), ('ALCON 10', 1), ('PEARTV', 1), ('TOSHIKA 750', 2)]",24050,52.14,-37.8244678,144.9565472,5,22899.64,Autumn,False,1.3171,love digico but ... omg worst phone ever. seriously. i was in a time crunch and had to have a phone as i was traveling to nashville. i love you guys though. i host a morning show in dallas and always talk about you. but man that phone sucks,False
ORD150293,ID0681285245,2019-03-30,Bakers,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410,62.82,-37.8078693,144.9919205,25,2620.32,Autumn,False,0.3753,five stars this phone was awesome!!!,True
ORD027740,ID4120677337,2019-11-13,Nickolson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,104.42,-37.8101023,144.9641327,10,15467.42,Spring,True,1.0587,quick delivery fabulous!,True
ORD163916,ID0030945778,2019-01-24,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",15225,93.93,-37.8169681,144.9901651,10,13796.43,Summer,True,0.8949,it was good it was a good phone overall would recommend it,True
ORD317652,ID0245533066,2019-05-03,Nickolson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,77.85,-37.8120357,144.9668588,5,13143.99,Autumn,True,0.7676,five stars love the phone!,True
ORD198111,ID3293340280,2019-02-19,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",32340,97.3,-37.8238772,144.981668,25,24352.3,Summer,True,1.217,a senior tackles go-phone! gee it seems simple enough............just wish the keypad numbers were larger (the old eyes don't you know) also hard to understand how to get different ring tone sounds......really lets you know how much money you have left....nice efficient little cell phone.,False
ORD491234,ID0287629447,2019-10-01,Thompson,"[('Alcon 10', 1), ('iStream', 1)]",9100,102.69,-37.8043419,144.9488589,25,6927.69,Spring,True,0.9407,good need more memory great just need more memory,True
ORD431829,ID0247417828,2019-01-08,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 1), ('iStream', 2)]",6750,66.52,-37.8173149,144.9688801,5,6479.02,Summer,False,0.1542,i loved it it worked just fine,True
ORD386882,ID5563404251,2019-03-02,Bakers,"[('iAssist Line', 1), ('pearTV', 2)]",14845,67.75,-37.8176125,145.0108561,10,13428.25,Autumn,False,1.6145,"i love searching the iassist skill shop on the app. useful things like having iassist turn my lights on and off, listening to news updates every morning. and fun stuff like telling iassist to make the star trek red alert nois. or playing song quiz with friends.",True
ORD376088,ID0575385079,2019-04-20,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,66.04,-37.8190869,144.9821753,15,6662.04,Autumn,False,1.536,"best phone so far best phone i have owned so far. photos are amazing, speed and battery life excellent. in terms of software i think it's the best android phone so far.",True
ORD184184,ID2975268835,2019-06-19,Bakers,"[('pearTV', 2), ('Thunder line', 1)]",14800,80.46,-37.8223332,144.9969724,15,12660.46,Winter,True,1.3818,great value as described,True
ORD442197,ID0588197264,2019-02-27,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Toshika 750', 2), ('Thunder line', 1)]",12350,93.09,-37.8121475,144.9737734,25,9355.59,Summer,True,0.8081,excellent phone i really love sgs4 i dont have to charge it but one time the phone is just great this is it not going no say anything bad no problems at all.,True
ORD015196,ID6167231018,2019-05-28,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,76.79,-37.8152716,144.9523118,5,9101.79,Autumn,True,0.5443,but the phone was lightweight and beautiful! didnt work with my sim card so i had to return it - be careful to check the gsm. but the phone was lightweight and beautiful!,True
ORD326400,ID4516157159,2019-12-15,Thompson,"[('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 2), ('iStream', 2)]",35180,74.12,-37.8206574,144.9411965,15,29977.12,Spring,False,1.0279,"perfecto lo unico malo q demora en llegar, hay q pedirlo con mucho tiempo de anticipación pero muy buen telefono",True
ORD249776,ID0702351342,2019-12-19,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('pearTV', 2)]",454996,79.28,-37.8046728,144.9365014,15,13628.28,Summer,False,1.2872,five stars works like a charm,True
ORD273727,ID0581750598,03/16/2019,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2)]",25105,81.7,-37.8042012,144.9279658,0,25186.7,Autumn,True,1.9267,great condition works like new,True
ORD382455,ID2222040558,2019-11-19,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",12240,61.59,-37.8210664,144.9440588,10,11077.59,Spring,False,0.9711,"beware, license lost. obsolete beware, license lost. obsolete",False
ORD007904,ID3098154914,2019-01-11,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",6865,96.0,37.8235073,144.9398909,15,5931.25,Summer,True,1.3612,five stars better than expected!,True
ORD436067,ID4294210520,2019-11-16,Bakers,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,64.81,-37.8182207,144.9433514,10,7174.81,Spring,False,1.0661,one star the phone was not in good condition as specified,False
ORD115766,ID0319157116,2019-05-15,thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('pearTV', 2), ('Thunder line', 1)]",25665,67.12,-37.8074393,144.9670156,25,19315.87,Autumn,False,1.2617,excellent love the phone came fast and perfect condition have no issues at all i'm using it for everything even writing this review. came without being locked or needing to jail break it. easy set up and problems yet i've had it about 6 months,True
ORD153759,ID3146808087,2019-05-25,Bakers,"[('iassist line', 1), ('alcon 10', 2), ('candle inferno', 2), ('istream', 2)]",21285,65.5,-37.8126977,144.990166,0,21350.5,Autumn,False,0.5375,"awesome, awesome, awesome i choose 5 stars because this device deserves no less than 5 stars. pros: bright display large screen fast processor lots or ram great device cons: does not have kitkat yet. c'mon olivia/verizon... i would recomend this to anyone who wants an awesome phone!",True
ORD124286,ID0778943161,2019-11-17,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1), ('iStream', 2), ('Toshika 750', 2)]",12395,112.42,-37.8197041,145.0144204,25,9408.67,Spring,True,2.0038,great phone for older people!! great phone for the older folks! my mom loves it!,True
ORD337311,ID3215192015,2019-01-17,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Universe Note', 2)]",15840,71.27,-37.808659,144.9493715,10,14327.27,Summer,False,0.4906,we held off purchasing an thunder but couldn't resist during gold days.  the thunder works great and it's nice to have the screen.  there is still a lot more we need to learn how to do.,True
ORD071953,ID0844501069,2019-04-27,Thompson,"[('pearTV', 2), ('iStream', 2)]",12920,66.96,-37.821639,144.9450746,25,9756.96,Autumn,False,1.0133,all ok. all ok.,True
ORD330289,ID5290706362,2019-08-16,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2)]",9350,65.5,-37.8082928,144.9766195,10,8480.5,Winter,True,1.3044,"without unlock can not use my own sim actually i wanted to use my own sim, which not possible in this mobile .",False
ORD387878,ID0440051881,2019-01-23,Bakers,"[('Alcon 10', 2), ('pearTV', 2)]",30520,79.13,-37.8198249,144.9954347,15,26021.13,Summer,True,1.0943,you need a harvard law degree to operate this thing! it's going back very soon!,False
ORD144784,ID0333901582,2019-11-09,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910,108.87,-37.801844,144.9813581,25,3791.37,Autumn,True,1.5207,turned our old tv into a smart tv. really easy interface. have bought 4 now.,True
ORD330641,ID3516648756,2019-11-23,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2)]",25105,104.49,-37.8113898,144.9714697,5,23954.24,Spring,True,0.8196,"it's a super hi-tech high-value phone i'm saying goodbye to lg product and olivia universe note i love this phone came brand new,it beats the universe note and is super fast,camera is incredible",True
ORD327155,ID1463656466,2019-12-02,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,76.98,-37.8185594,144.9991529,0,2966.98,Summer,False,1.0137,"good price/quality relation first time with chinnese brand, it is super fast and no problem until now.",True
ORD020395,ID4313862248,2019-08-21,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('Thunder line', 2)]",17630,65.7,-37.8195942,144.9901822,5,16814.2,Winter,False,1.157,"really good choise (be aware of no head set is included) everything good. this mobile is really exceptional, battery run up to 2 days for me. except the fact of not coming with head set. all comments said that have received. this is really disappointing.",True
ORD454128,ID3924911399,2019-04-03,Nickolson,"[('Thunder line', 2), ('iStream', 2), ('Olivia x460', 1)]",5885,62.65,-37.812587,144.965275,0,5947.65,Autumn,False,0.7673,five stars very good.. nice size.. good clarity,True
ORD453668,ID0664378466,2019-03-10,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",672832,62.82,-37.820156,144.9669682,25,17972.82,Autumn,False,0.286,great smartphone i'm the type of individual that is computer & smartphone. i upgraded my cell phone with this. if i can work this - anyone can! well worth the money!,True
ORD175025,ID1132069624,2019-12-06,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,66.7,-37.8134616,144.944369,10,5133.7,Summer,False,0.2531,"like this new s7 ! phone was shipped promptly, looks like brand new and works well.",True
ORD449772,ID3106294929,2019-09-20,Thompson,"[('Olivia x460', 2), ('iStream', 2)]",1619,106.26,-37.8065224,144.9317679,15,2443.76,Spring,True,1.5098,five stars good phone.,True
ORD374508,ID3420939994,2019-10-24,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,84.92,-37.8003644,144.9792888,10,1961.42,Spring,False,1.7652,"great phone the phone is great,looks like new .am actually looking forward to purchasing more.",True
ORD109308,ID6167417972,08-18-2019,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",8135,76.86,-37.8127111,144.9688045,0,8211.86,Winter,True,0.6583,brand new brand new factory fresh,True
ORD409233,ID5299390820,2019-05-17,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Alcon 10', 1)]",11475,48.71,-37.8114704,144.9375319,10,10376.21,Autumn,False,0.8493,bad battery the battery would not hold a charge even when off.,False
ORD078283,ID0591258325,2019-11-17,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",5115,91.19,-37.8241714,144.9537569,5,4950.44,Spring,True,1.4086,still not able to connect to wifi so i am unable to give a recommendation.,False
ORD043450,ID0310957682,2019-03-13,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 2)]",2910,68.01,-37.8217368,144.9306951,10,2687.01,Autumn,False,1.7582,"another winner! i've had a note 5, 8, and now this note 10 -- and it's simply the best device out there. i don't like the fingerprint reader at all, but the cameras are awesome!",True
ORD194707,ID0723965013,2019-12-28,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",10660,75.42,37.8040822,145.0052811,25,8070.42,Summer,False,1.102,she loves it . it's the best thing we could of ever brought her,True
ORD050839,ID4313862247,2019-12-27,Bakers,"[('iStream', 1), ('pearTV', 1), ('Alcon 10', 2)]",24360,96.69,-37.8193638,144.9902238,10,22020.69,Summer,True,1.132,gecksqd. helpful in understanding different things .,True
ORD361982,ID0441996111,2019-08-17,Bakers,"[('iStream', 2), ('Thunder line', 2), ('Universe Note', 1)]",8110,78.54,-37.8198062,145.0016147,5,7783.04,Winter,True,1.2278,"great phone for a great price! phone came packaged well, no smashed boxes or anything like that. charged great no issues, love the phone!",True
ORD033121,ID0777768981,2019-05-17,Thompson,"[('Olivia x460', 1), ('pearTV', 2), ('Universe Note', 2)]",20745,67.67,-37.8061546,144.9583045,0,20812.67,Autumn,False,1.2259,worth it fantastic worth every penny,True
ORD030513,ID4633638458,2019-06-07,Thompson,"[('pearTV', 2), ('Toshika 750', 1)]",16940,61.75,-37.8064259,144.9439917,15,14460.75,Winter,True,0.7462,"don’t buy it started out performing well but after 1 month it started to slow up a little and by 4months it was unusable. took a full 60seconds to open from locked screen, full 2mins to check the weather, or open the clock app. i didn’t even fill it with crap, just photos and 5-6 apps at most",False
ORD213192,ID2325395496,2019-03-28,Bakers,"[('iAssist Line', 2), ('Thunder line', 1), ('iStream', 2)]",6930,64.75,-37.810688,144.9855034,0,6994.75,summer,True,0.859,two stars the keyboard so hard to tape in.,False
ORD360739,ID2288769502,2019-03-19,Bakers,"[('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",30990,52.87,-37.802133,145.0041449,5,29493.37,Autumn,False,1.175,two stars the only problem was that it would lose signal randomly.,False
ORD234473,ID0127674021,2019-07-04,thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 2)]",33870,77.06,-37.8023916,144.9981578,0,33947.06,Winter,True,0.8848,misses phone calls i love the features. you get a lot for your money. the one thing i don't like is that a lot of my phone calls go straight to vm and my phone doesn't ring. i have family members that tell me they tried calling but it would just go to vm.,True
ORD118905,ID0711783633,2019-09-18,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('Toshika 750', 1)]",11090,98.73,-37.8164447,144.9458051,0,11188.73,Spring,True,0.4343,"the one, the only...toshika! i've been a dedicated advocate of the toshika xperia phones. however, i discovered later that this one is not full hd, not a huge deal breaker; but certainly suprising considering it's one their ""newest"" phones.",True
ORD161955,ID0036825302,2019-11-03,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,65.85,-37.8253564,144.9462415,15,2152.6,Spring,False,1.4137,this is a locked phone total fraud,False
ORD182549,ID2841675041,2019-05-15,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,65.07,-37.8080672,144.9692183,0,2955.07,Autumn,True,1.1723,"me estafo compre un alcon 8 de 256 gb tal como esta en la publicacion y en el recibo de compra y asi me lo cobro. pero cuando me lo mando era un alcon 8 de 64 gb, cuyo valor obviamente es menor. es un pesimo vendedor, un estafador... tengan cuidado si algo de decencia le queda que me devuelva el valor de la diferencia.",False
ORD435271,ID3390561255,2019-05-01,Bakers,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,84.08,-37.8004308,145.0095141,25,5056.58,Autumn,True,1.6467,setup was easy and usage was intuitive.  i've used it away from home and it works great.,True
