,VEHICLE_OWNERSHIP,VEHICLE_YEAR,ID_VEHICULO,ID
565,1.0,after 2015,RTSMM6LFJZ,284939
566,0.0,after 2015,YXPSF19NKG,753714
567,1.0,before 2015,G8JAXLMQ19,385568
568,1.0,after 2015,AJYV40OSGB,769261
569,1.0,before 2015,89G4FVIIDY,559890
570,1.0,after 2015,BBL14JB0B1,326316
571,1.0,before 2015,IT4V3V8QQM,626735
572,0.0,before 2015,M3CG74E5SX,574525
573,1.0,after 2015,6L2NCJRAET,44924
574,1.0,after 2015,IYJT5MVEBV,877892
575,0.0,before 2015,B932V0NUW1,790141
576,1.0,before 2015,FZ1HEU35N0,892723
577,0.0,before 2015,1UGKBFP92V,236395
578,1.0,before 2015,F1ABYXWPRX,856269
579,0.0,before 2015,AZT3A5NJBY,840085
580,1.0,before 2015,V6LO9R0V6Y,979902
581,0.0,before 2015,3EEB8YZ61J,486182
582,1.0,before 2015,OLLB30T1XG,734217
583,1.0,before 2015,NFNKLIFD45,103367
584,1.0,before 2015,MBROEC5RS5,946258
585,1.0,before 2015,HS94Z4IDKT,108490
586,1.0,after 2015,P3I5GZK55H,35975
587,0.0,after 2015,55WGVSDANC,286318
588,1.0,after 2015,GTY7TTL2C9,333970
589,1.0,before 2015,XDJC7B3YER,145697
590,0.0,before 2015,5WENKIYAAB,819196
591,1.0,after 2015,19NWCJ6H2P,826708
592,0.0,before 2015,EPUY5YJPOO,334482
593,1.0,before 2015,7I2ZRY0BQE,803266
594,1.0,after 2015,QDKCIZRZYI,636203
595,0.0,before 2015,BDLHFIH0JT,310760
596,1.0,before 2015,CYHZNAMLVH,19261
597,1.0,before 2015,WB8Q07M165,291075
598,0.0,before 2015,A6R3G0MF1G,433426
599,1.0,before 2015,BS6ZSNWWQA,289772
600,0.0,before 2015,I0UN5URT0Z,927179
601,1.0,before 2015,GN2YYYSP0T,976974
602,1.0,before 2015,XAZL9F59SQ,615312
603,0.0,before 2015,V5LMV7P7Y4,456321
604,1.0,before 2015,0VLOLHJQ9Y,856856
605,1.0,before 2015,DBRFPB7S5I,775
606,1.0,before 2015,H943U8KYD2,620196
607,1.0,before 2015,BZJIM7Z2SD,510560
608,1.0,after 2015,4OV6KSAAEA,631945
609,0.0,before 2015,Z0BT5L9VED,457682
610,1.0,before 2015,AKVZTGQUYS,646956
611,0.0,after 2015,LPS2JZWCQM,202964
612,0.0,before 2015,LWZZ600WHU,2375
613,0.0,before 2015,7YQOLBML8C,849470
614,1.0,before 2015,FIR67VQT9B,730415
615,1.0,before 2015,1FN8G70VZA,749543
616,1.0,after 2015,FB4Y47ZLT5,930990
617,0.0,after 2015,8YLRWIJJZB,455333
618,1.0,before 2015,F7AEJS5UYH,738554
619,0.0,before 2015,TT0BZ21Z2D,378210
620,0.0,before 2015,ZNNKLQBWGL,772502
621,1.0,before 2015,9T2HAW7HAH,994772
622,1.0,before 2015,W0IK18QPPM,881849
623,1.0,after 2015,PH9VHNF7O8,39296
624,1.0,before 2015,WBFONSAN2I,22154
625,1.0,before 2015,0R4GQ8022Q,603433
626,0.0,before 2015,67NJGJBMIZ,882026
627,1.0,after 2015,GIHYFOSQQ6,238126
628,1.0,before 2015,7AC1MV83TK,167407
629,1.0,before 2015,1Z6FAI2K31,110747
630,1.0,before 2015,48YZFXYPOY,894434
631,1.0,after 2015,RLZYOM0BYP,402988
632,1.0,before 2015,QNFNQEEMYU,428757
633,1.0,after 2015,AALOG2E1QY,65338
634,1.0,after 2015,TS78TOZ8EO,322984
635,1.0,before 2015,TGQN7GQT3W,124236
636,1.0,before 2015,PLF0BWRI94,245004
637,1.0,before 2015,B3E07NYYNC,942949
638,1.0,before 2015,CCRJOWE3MU,877595
639,1.0,before 2015,KRG078PRM7,623455
640,1.0,before 2015,DHQ84D6LT0,138425
641,1.0,before 2015,KDEXDYKZ3E,176180
642,0.0,after 2015,BYBNNF02LV,125702
643,1.0,before 2015,1EUVFFR1Q7,911755
644,1.0,before 2015,W6AQL9KDP0,297583
645,1.0,after 2015,NKRLSAOD1Y,351854
646,0.0,before 2015,1YASPIS3KL,908318
647,1.0,before 2015,AVQRJ62YME,350712
648,1.0,before 2015,CFD4J5JED6,801470
649,1.0,after 2015,XL9PTHRUY2,843505
650,0.0,after 2015,H8DXTVAO10,74575
651,1.0,before 2015,CWAF47VS70,670220
652,1.0,after 2015,LVIQPSR8UI,441379
653,1.0,after 2015,R04NQ2SJ7R,551000
654,1.0,before 2015,C1XR0K0D8O,741897
655,1.0,before 2015,8ERPQ58CKH,483174
656,1.0,before 2015,QN5EFCWX26,131420
657,0.0,before 2015,UDK6U56PU2,271098
658,1.0,before 2015,0I86UZR2VB,511051
659,1.0,before 2015,TTTGDOM01R,217086
660,1.0,before 2015,8P068A5W2S,280474
661,1.0,before 2015,ET2MRTVMFL,985811
662,0.0,before 2015,RQ95MAFDS2,85826
663,0.0,before 2015,0Q82JSFN44,733410
664,1.0,before 2015,UIQLF8MUCL,701507
665,1.0,before 2015,CGTKOATW6S,760210
666,1.0,before 2015,HZ6X2AZ25G,420204
667,0.0,after 2015,8VBQXA6NVJ,856867
668,0.0,after 2015,X7ZFZT11P7,942441
669,1.0,after 2015,8M5TIB3OBO,899785
670,1.0,before 2015,JHRIDP8L24,303538
671,1.0,before 2015,P9UHRD24PN,981019
672,1.0,after 2015,406YED5GHO,3396
673,0.0,before 2015,P6WDIUR2GU,442295
674,0.0,before 2015,YH9ICVRXJK,860165
675,0.0,before 2015,2ONHP98OCG,3643
676,0.0,before 2015,3KF0V2T3JR,732109
677,0.0,before 2015,XQQYFPGYTL,99083
678,1.0,after 2015,9H8ZL96NKU,906608
679,1.0,after 2015,I0VDLV1SWE,393826
680,0.0,before 2015,3ZKXM17S75,189740
681,1.0,before 2015,R4G3BLJBBH,532841
682,1.0,after 2015,2ILEBP63LA,853929
683,1.0,after 2015,YGPVMEYE2J,43773
684,0.0,after 2015,KZNP533YIS,908373
685,0.0,after 2015,32L2SQDF8G,748793
686,1.0,before 2015,RZZDX8N2KM,664908
687,0.0,before 2015,29NKXSG8TT,119593
688,0.0,before 2015,Y961FMWKW6,966113
689,0.0,after 2015,QNC954Q2QS,89090
690,0.0,after 2015,NYKA55SK5P,931351
691,1.0,before 2015,26KRZJ3ZZ0,538716
692,1.0,after 2015,4MVILMV96O,812013
693,1.0,after 2015,01MSTBNQUH,901354
694,1.0,before 2015,XSJCI9UVGH,736366
695,1.0,before 2015,1PPSFOZWB2,915178
696,1.0,after 2015,HKQTQ73Y4M,496206
697,1.0,after 2015,PS9BA18AD6,263890
698,1.0,before 2015,0YOHGHG2IY,373953
699,1.0,after 2015,F0WWB8LQV4,412526
700,0.0,before 2015,91YR4GN4KE,868060
701,1.0,before 2015,VV5O0Y5VT6,748392
702,1.0,before 2015,S55RT8BDXH,629030
703,0.0,before 2015,EEM63BPVVQ,902206
704,0.0,after 2015,87V4OK46U3,586895
705,1.0,before 2015,IYTS80IX21,611126
706,1.0,before 2015,A7RBWNW5G0,432813
707,1.0,after 2015,91YSKMXEHD,412666
708,1.0,before 2015,E13VGVY5GZ,41838
709,1.0,after 2015,A4HB5LUBWJ,158333
710,1.0,before 2015,UG0EWOAL4I,857882
711,1.0,before 2015,INE82XTO1W,169712
712,1.0,before 2015,LBCX2MLZO9,805808
713,1.0,before 2015,64T9CPWUW9,870736
714,1.0,after 2015,69ELMIDHL8,382504
715,1.0,before 2015,OXW69XVWRU,800261
716,1.0,before 2015,DZOIEJOQCF,457638
717,1.0,before 2015,SZBI4A597U,463739
718,1.0,after 2015,JCFWXUSUZT,854896
719,1.0,after 2015,EG5CZYVJU1,594430
720,1.0,before 2015,OS0YZ6JMA2,793952
721,1.0,after 2015,VP4NKXU5ZK,20645
722,1.0,before 2015,DA203SN7AK,934316
723,1.0,before 2015,SB7E6KCNNW,708649
724,1.0,before 2015,O44AGI6TYL,830889
725,1.0,after 2015,GEAIT41JEB,724739
726,0.0,before 2015,KNGNY8W519,33697
727,1.0,before 2015,5V56Y7410E,846107
728,1.0,after 2015,VT4IWG62MU,285038
729,1.0,after 2015,KK7DJNDLL5,435205
730,1.0,before 2015,GSTPRUYHO8,548242
731,1.0,after 2015,QV8JNI19PA,496098
732,0.0,before 2015,T1T3N52NRA,20669
733,1.0,after 2015,L30JPQUT2G,527774
734,1.0,before 2015,0WTO6PW3J6,404128
735,1.0,before 2015,OXTQPJ2D9V,439480
736,0.0,before 2015,4GTDHY0WF0,694711
737,0.0,before 2015,V9JSWLOJ7S,621010
738,1.0,after 2015,HW7ET2MHOF,225261
739,0.0,before 2015,PBB670D97X,353690
740,1.0,before 2015,N0OV48789B,112838
741,0.0,before 2015,I6Y6NE3RSJ,190804
742,0.0,before 2015,TNLS1XWY1O,663470
743,0.0,before 2015,3FLI92F5PA,629803
744,0.0,before 2015,GUZB2PS4FP,84243
745,0.0,before 2015,7HA4SN38B4,899894
746,1.0,after 2015,1O6V5SRVE5,904040
747,1.0,after 2015,G3XS509DCO,758470
748,1.0,before 2015,TLIFVP4UMI,85051
749,0.0,before 2015,3CLWHQO76R,517351
750,1.0,after 2015,QHGP589YZ1,836974
751,0.0,after 2015,NV9EGCEQ0Y,812159
752,1.0,after 2015,ECV1XZBJJE,313107
753,1.0,before 2015,OQ1VW2562B,919113
754,1.0,before 2015,FNWJPYSACX,981198
755,1.0,after 2015,49WIHXROOR,144973
756,1.0,before 2015,IEABL2FYGH,394591
757,1.0,before 2015,1WXWS1ZYKR,674108
758,0.0,before 2015,6NQCROR3ZD,198963
759,1.0,before 2015,KJCMRVR5XU,107843
760,0.0,before 2015,DITA1OCKQ3,118824
761,1.0,after 2015,WSZFEGLL2S,309430
762,0.0,before 2015,5JO22DHOO2,211543
763,1.0,before 2015,NUK3HET132,994291
764,0.0,after 2015,C7LSPD0SMC,997014
765,0.0,before 2015,YHSI51TC8M,517032
766,1.0,after 2015,66OV17BNDH,597978
767,1.0,after 2015,RFK9QO621Q,611928
768,1.0,before 2015,1ODR433MFO,65962
769,0.0,before 2015,NF95FEM6V4,45019
770,1.0,before 2015,K9QHHPZRNK,60363
771,0.0,before 2015,ISGW06CU26,462574
772,0.0,before 2015,KZTBMI4WYC,962015
773,0.0,before 2015,YZ8YIOYD19,253678
774,1.0,before 2015,8OLLD6TNMV,692697
775,1.0,before 2015,TGTSS81ZRF,929521
776,0.0,before 2015,SXLCCJZRR0,964716
777,1.0,before 2015,DDHPTC955O,563264
778,1.0,after 2015,1GDLA3S8W9,129280
779,1.0,before 2015,5ZLWYBF86W,415020
780,1.0,after 2015,FIFIW5HOHE,429468
781,1.0,after 2015,Q2YJ7T6HSP,679338
782,0.0,after 2015,TAJP0FMIAA,451103
783,1.0,after 2015,51A9T3J5ZL,932826
784,1.0,before 2015,BIMKKRV4HH,765652
785,0.0,before 2015,R6VYXPIHNM,186
786,1.0,before 2015,EV71RJBC6X,804470
787,0.0,before 2015,8B9QPD7YOZ,528992
788,0.0,before 2015,IQO29SDFH7,62930
789,1.0,after 2015,MZE6YVDXYZ,197936
790,1.0,before 2015,01Z1TG54L6,236019
791,1.0,before 2015,ZAE6OKGKVB,184376
792,1.0,before 2015,7BBUOS7G7Y,186552
793,1.0,after 2015,CEYLOE59DT,519425
794,0.0,after 2015,5BIT0QSH0O,108122
795,1.0,after 2015,6PG5MBIOQC,936450
796,1.0,before 2015,Z6U8BN0PNN,529009
797,1.0,before 2015,1OQNRHYMHB,833844
798,1.0,before 2015,ROQ0HG5H5Z,91848
799,1.0,before 2015,HKUQQRSF4M,960784
800,0.0,after 2015,17Z4EXLZWM,342618
801,1.0,after 2015,0FL3V76GQR,453418
802,1.0,before 2015,01Z930TX7Q,861194
803,1.0,before 2015,1AKCKVC3EI,172677
804,1.0,after 2015,BSNXE1PM9H,350213
805,1.0,after 2015,VZEVSTL99P,427060
806,1.0,before 2015,XDT0KBR5KR,833902
807,1.0,before 2015,ZJ09F3IVX6,202943
808,1.0,after 2015,WCQOBGPHWJ,551323
809,1.0,before 2015,903BNMPM2L,38580
810,1.0,after 2015,7Y4JQN84YB,193387
811,1.0,before 2015,ZS98OMGQ6W,26228
812,1.0,before 2015,0FV666VM9N,287790
813,1.0,after 2015,YJ128DTK6I,135509
814,1.0,after 2015,P3GL8BPHD0,818522
815,1.0,after 2015,GQ8ID119JO,968115
816,0.0,before 2015,WA5923OGOE,372874
817,1.0,before 2015,G17JI383MJ,540632
818,0.0,before 2015,DY255AWXVM,45157
819,0.0,before 2015,8BS2TL0AS9,70979
820,0.0,before 2015,ICZXYMCEH3,668552
821,0.0,before 2015,9DBPAXVI9B,324785
822,1.0,after 2015,3E8L511C3U,621262
823,0.0,before 2015,812RPYWN0Z,976455
824,1.0,before 2015,UCDJE4EJ67,816614
825,1.0,after 2015,1HNZ56VYWS,558961
826,1.0,before 2015,MM4JL49LHO,840221
827,1.0,before 2015,HXT8Z9G1PF,659990
828,1.0,after 2015,H2A6XD0W8J,518694
829,1.0,after 2015,117D7ZZM6P,305388
830,1.0,before 2015,PSW6Y83OMR,965555
831,1.0,before 2015,VJ7ILQAPWY,589113
832,0.0,before 2015,4NBZ1IO6HF,992359
833,1.0,after 2015,1QMU9A0GHH,956388
834,1.0,before 2015,CQ4WBT84ND,752140
835,0.0,before 2015,J9N1UJW8P2,213655
836,0.0,before 2015,JJEOT15UBJ,148832
837,1.0,after 2015,YT8QZ26Z1S,789148
838,1.0,after 2015,O7G93WOYYL,849512
839,1.0,before 2015,PYWQSQ55HO,9905
840,1.0,after 2015,XVD1ME3SYN,989673
841,0.0,before 2015,HMBDYB6Z17,34367
842,0.0,before 2015,UPRF9VLD0C,894225
843,1.0,before 2015,VMSLMCQSSL,415401
844,1.0,before 2015,OEJSSGA4BO,650065
845,1.0,before 2015,C4ALOTPY3D,746070
846,0.0,before 2015,GOHOUKYQLD,588914
847,1.0,after 2015,WZ1BRJ09FQ,231584
848,1.0,before 2015,ZKKVCT0G1W,963221
849,1.0,before 2015,ATET119L4G,162234
850,1.0,after 2015,1WX25TD24N,278500
851,1.0,after 2015,OLHHD0ZIZK,379046
852,0.0,before 2015,466ST5KGXU,869386
853,1.0,before 2015,1SHTIB2MAW,903626
854,1.0,after 2015,AY6RYX8GNE,163162
855,0.0,after 2015,TU9D1A3MG0,202791
856,1.0,before 2015,CGZ8V9XDPR,970398
857,1.0,after 2015,SQSHJQ1XF5,428267
858,0.0,before 2015,A8J8LRSQPL,894548
859,1.0,before 2015,2K4EDFHRMA,822297
860,1.0,after 2015,62235DGQUG,776868
861,1.0,before 2015,KIUI4N0R98,247573
862,0.0,before 2015,0A4VYG3YW7,224883
863,1.0,before 2015,89DX13W6VQ,625221
864,0.0,before 2015,KXNIV4CQ20,686371
865,1.0,before 2015,GE0HVIDV1N,158028
866,1.0,after 2015,UEDWLMJPBG,10217
867,1.0,before 2015,GOEK7S00R3,498650
868,0.0,before 2015,E4YE7799X4,897708
869,1.0,after 2015,R0TL62CA55,966269
870,1.0,before 2015,7WAKIH2WEL,361846
871,0.0,before 2015,97VGCPKLU3,768767
872,1.0,after 2015,0FC5BBOQJF,918841
873,1.0,before 2015,RGYLPKAMXW,534966
874,1.0,before 2015,TDR4LEOY3H,714908
875,1.0,before 2015,ZTC8I4KL4X,938070
876,1.0,before 2015,BW0WW7QE66,474190
877,0.0,before 2015,4Y0UZYV0M2,944620
878,0.0,before 2015,AVY09AYKQO,356287
879,0.0,after 2015,6L0EFWO0MJ,190345
880,0.0,before 2015,MAWRH5P6Q2,66528
881,1.0,after 2015,P9C1TMOM7U,93756
882,0.0,before 2015,HOO5DAPB8T,938705
883,1.0,before 2015,YFCQ36NFGK,481169
884,1.0,after 2015,NFKO5H0G9M,270409
885,1.0,before 2015,DK8GB8DPBS,614606
886,1.0,before 2015,EOBB13UIF8,890778
887,1.0,after 2015,KNAMGRG33A,275062
888,1.0,after 2015,XPQ7MQOC5H,958992
889,0.0,before 2015,6343DQLDZ4,84982
890,1.0,after 2015,T8DYAQU2HE,1924
891,1.0,before 2015,MXXMYV58UM,148601
892,1.0,before 2015,VFM9Q0GT7S,629208
893,1.0,before 2015,05W2MG8N3S,164381
894,0.0,after 2015,VYY7QA4CLV,215945
895,1.0,before 2015,19VRFQJQVK,472589
896,1.0,before 2015,9WVF3WL00S,67880
897,0.0,before 2015,XOPWDL992T,873673
898,1.0,after 2015,2UQQIOI9YK,307277
899,1.0,before 2015,2EY3GHFLPC,732332
900,0.0,before 2015,AEZDHL942I,152123
901,1.0,before 2015,QYF55DU3XI,489823
902,1.0,after 2015,YTOJ2PY276,336494
903,1.0,before 2015,6AP75SJFMM,972020
904,1.0,after 2015,5ABL2ZWYU9,260201
905,1.0,before 2015,TQW7778RBH,939217
906,1.0,before 2015,A8U3G5YM6K,433152
907,0.0,before 2015,P0K4NCN6YV,928536
908,1.0,before 2015,V9A2FRPF52,615428
909,1.0,before 2015,V7NTHC9PBF,112063
910,1.0,after 2015,UWZY51WA5V,172803
911,0.0,before 2015,8QMME733TW,42694
912,0.0,before 2015,OXUMLYV1GU,54408
913,0.0,before 2015,LNOR06V877,10119
914,1.0,after 2015,1YD5GA1APK,575992
915,1.0,before 2015,IO2AAOELYM,525723
916,1.0,after 2015,J22BQ1UJSJ,75918
917,1.0,before 2015,ZAWYIX4IH2,222805
918,1.0,before 2015,GH5YQMVDES,874803
919,1.0,before 2015,MDOKTWPBQW,337651
920,1.0,before 2015,VRYOLGHYYA,610663
921,1.0,after 2015,DTV2G5T2DO,514238
922,1.0,before 2015,TGC9G1FMRP,821534
923,1.0,before 2015,GCBXRAKI17,127550
924,1.0,after 2015,UPEAK9T2AW,509284
925,1.0,before 2015,K0M0NKUJFA,639522
926,1.0,before 2015,BIEZQFOU8V,979350
927,1.0,after 2015,P2V8IQ6IIE,396727
928,1.0,before 2015,AZG3ZFUFJA,512169
929,1.0,before 2015,1794YBG9XC,677467
930,0.0,after 2015,ZRHYT3BF2Z,725657
931,0.0,after 2015,Y77VN8WF45,364101
932,1.0,before 2015,8A9R43CPAX,912887
933,1.0,before 2015,IYZY7SPOC9,265974
934,1.0,after 2015,Y9ZT4JRCDL,134867
935,1.0,before 2015,CMORL9GPP4,419303
936,1.0,before 2015,05B6GAT0DT,161165
937,1.0,before 2015,4ZAX4LCSQY,938143
938,1.0,before 2015,PC1WO1E7ZI,491650
939,0.0,before 2015,9QJVWBQZG6,268752
940,1.0,after 2015,TT7JKBGS9K,454701
941,1.0,before 2015,S3XRY30X83,568053
942,1.0,after 2015,OID1JGUK0N,427513
943,1.0,before 2015,XVPB5J8FJ5,294350
944,1.0,after 2015,FC1Y2S8T01,337986
945,1.0,before 2015,XRV6WILRG3,77771
946,1.0,before 2015,GYB163P41D,573078
947,1.0,after 2015,D0K7F4SH7G,214200
948,0.0,before 2015,BRS6PZ1HMK,962680
949,0.0,before 2015,DZVFRWBQNJ,720043
950,1.0,before 2015,9DDSAXODCC,360562
951,1.0,before 2015,0OYODLQBI4,621406
952,0.0,before 2015,FEDMK3FFGQ,702423
953,1.0,before 2015,LDPT0GQV63,740034
954,0.0,before 2015,JTN89GSN92,174068
955,0.0,after 2015,EMKP4R9X5T,792106
956,1.0,before 2015,8NHCSEERFP,499640
957,1.0,before 2015,01JRRUHYN6,760445
958,0.0,after 2015,1TEQDNNOXM,875043
959,1.0,before 2015,063D3U1414,651495
960,1.0,before 2015,EILQ0BFPL1,144471
961,0.0,before 2015,7Y1POL6U10,146839
962,1.0,before 2015,QFTWEAGXKF,404468
963,0.0,before 2015,1RXLOUWHAP,772295
964,1.0,before 2015,E9BRMEFXR4,845482
965,1.0,before 2015,9UIMP29T4U,910614
966,1.0,before 2015,FELWEMTDED,333933
967,0.0,before 2015,FL3UM71S76,107725
968,1.0,after 2015,SQ0E3L8FQ7,852185
969,1.0,after 2015,GFNX5IGEWO,941297
970,0.0,before 2015,PB7KMC01W3,971269
971,1.0,before 2015,DQ1FZB8V3D,11119
972,0.0,before 2015,Z4QYM242GE,392953
973,1.0,before 2015,U6C8HAJQKR,20975
974,1.0,before 2015,M2PYRVIS3T,485551
975,1.0,before 2015,6S9T8KC4QJ,658061
976,1.0,before 2015,IYSARF5NNH,690368
977,0.0,after 2015,F2759CWBPE,527374
978,1.0,before 2015,JKBMJB7BCX,683489
979,0.0,before 2015,3ZSU9P8BLA,150186
980,1.0,before 2015,2ZXW4TEFGP,861996
981,1.0,after 2015,ZP9BMCINUS,505284
982,0.0,before 2015,G9BWXRY274,612740
983,1.0,before 2015,U9SC4WI9PI,338756
984,1.0,before 2015,MLLL1IJQ09,285906
985,1.0,after 2015,0MMOQUIN1Y,163402
986,1.0,after 2015,SEDCS638B8,3526
987,0.0,before 2015,OKXM19Y2XD,897340
988,1.0,after 2015,O89I2T7855,235870
989,1.0,before 2015,AZ03GA80GX,971102
990,1.0,after 2015,S556MABP82,25025
991,1.0,after 2015,P564WD6BBI,794286
992,1.0,before 2015,UTYKNQSHJY,64259
993,0.0,before 2015,XSWNP8ZRON,693740
994,1.0,before 2015,1K5Q6RREA3,230558
995,1.0,after 2015,NFLJPTQGF8,241965
996,0.0,before 2015,Q9CIECTNN2,989945
997,1.0,before 2015,MNDJZ8WFLP,302233
998,1.0,before 2015,87R4IEVXQX,987839
999,1.0,before 2015,X7DRMIB3QW,450776
1000,1.0,before 2015,6HXUEY1WV1,987471
1001,1.0,before 2015,HGVOWZFIEN,56391
1002,1.0,before 2015,RGBNJISHPK,783556
1003,1.0,before 2015,K09BZ7QENM,921160
1004,0.0,before 2015,1VYHXCGPSP,319701
1005,1.0,before 2015,WJNPZMO93R,352416
1006,1.0,before 2015,D3VTMUXJS9,780703
1007,0.0,before 2015,V0MNAH0W4Z,629596
1008,1.0,before 2015,HVQ7VI3SKO,722205
1009,0.0,before 2015,WFJ4JR1WKK,692471
1010,1.0,after 2015,6SU7LZGWRV,580439
1011,1.0,before 2015,7SM7S8LYDL,424392
1012,1.0,before 2015,IJ2YL423N4,119547
1013,1.0,before 2015,O76222CYQS,570007
1014,1.0,before 2015,9UL19RAB01,886405
1015,1.0,after 2015,W5ZW5HT8KG,369977
1016,0.0,before 2015,XCJG6LSTSU,68534
1017,1.0,before 2015,TAMN58TC25,459875
1018,0.0,before 2015,1F30TV7ZH7,754494
1019,1.0,after 2015,7PWVRDXA8T,175718
1020,1.0,before 2015,OV9EXCPHDN,3004
1021,1.0,before 2015,SIQH8N5IYD,552492
1022,1.0,after 2015,DSL024AJDP,950709
1023,0.0,before 2015,5CY2ZUOH6A,560739
1024,1.0,before 2015,IN6X9GX3CR,501805
1025,1.0,before 2015,P7YHEGGZMO,787446
1026,0.0,before 2015,LX4UJXWY4X,804227
1027,1.0,before 2015,P5RQGI2TAA,456117
1028,0.0,after 2015,5JTD40ZH5F,394049
1029,1.0,before 2015,U4DBMWYAEN,23005
1030,1.0,before 2015,4AQ277ZGZ2,723464
1031,1.0,before 2015,42T92VTRFW,927038
1032,1.0,before 2015,CRZ3UCX5D7,152145
1033,0.0,before 2015,4YAMW08W9M,582771
1034,1.0,before 2015,OXOF55W9FG,183084
1035,1.0,before 2015,3K01PG6MH0,487840
1036,1.0,after 2015,3TR9JESR67,225410
1037,1.0,before 2015,XX7IRFGZZT,318668
1038,0.0,before 2015,VE2BQKXVHK,123739
1039,0.0,before 2015,17STKZ54QU,61366
1040,1.0,before 2015,3HB4M48Q9S,229858
1041,0.0,before 2015,7P6W3BH4DY,349332
1042,1.0,before 2015,1T4P5Z74FZ,304669
1043,0.0,before 2015,APPJD8J81J,113911
1044,1.0,after 2015,E2EB3V13TB,999634
1045,1.0,after 2015,0FW6S54FKQ,448611
1046,0.0,before 2015,ZAOM0N6MI5,657988
1047,0.0,before 2015,5PEP8B00P7,229092
1048,0.0,before 2015,MOPB8TPA3W,544815
1049,1.0,after 2015,EMMNQA4TJS,953288
1050,0.0,before 2015,475M5CYRL1,863514
1051,0.0,before 2015,X68DUUNUNQ,394693
1052,1.0,after 2015,WCPMY565J5,799026
1053,1.0,before 2015,X66RZYY4X2,566713
1054,1.0,before 2015,AE9PASF05L,684265
1055,1.0,before 2015,7350ZWHMC9,821544
1056,1.0,before 2015,990UM2YMLZ,918079
1057,1.0,after 2015,4X2MCZWJCF,52584
1058,1.0,before 2015,1IJKFBVQSS,539433
1059,1.0,after 2015,O03YEPKEQG,301476
1060,1.0,before 2015,USYNOFGYEK,52434
1061,0.0,after 2015,7QII8CFVJ9,430430
1062,1.0,before 2015,CE9H40CRET,243166
1063,0.0,before 2015,GJWUCLKH3C,585805
1064,1.0,after 2015,M83C55IVPM,338722
1065,0.0,after 2015,8AE0WOX6E2,991298
1066,0.0,before 2015,K1ZZZWRMSA,135565
1067,0.0,before 2015,UESVQHSVVJ,17483
1068,1.0,before 2015,985PJKZUGB,179037
1069,1.0,before 2015,DKT8SY0KDR,796132
1070,1.0,after 2015,8CSPOB7Z10,653167
1071,1.0,before 2015,TJFCTHXZ1A,8023
1072,0.0,before 2015,Z90GY55P4M,979569
1073,1.0,after 2015,PNWJHTDST1,124969
1074,1.0,after 2015,0Z2W9K734W,958920
1075,0.0,after 2015,FZ4YGNV1AY,85377
1076,1.0,before 2015,CTEIEDW4YE,273042
1077,0.0,before 2015,V261HE2IXL,50734
1078,1.0,before 2015,I9QUJSCRY1,453713
1079,0.0,before 2015,3RKF2HNWG7,698147
1080,1.0,before 2015,M9PFEFTL5N,126485
1081,1.0,before 2015,3FBT9O12Q0,583128
1082,1.0,before 2015,BIHFA8C3KN,56973
1083,1.0,after 2015,K6GT2UYZAW,584169
1084,0.0,before 2015,ZZ716E5LL5,430480
1085,1.0,after 2015,0LX1IN2XJI,107735
1086,0.0,before 2015,7H68Q8A9LW,88159
1087,0.0,before 2015,8GO2U7HSV3,283169
1088,0.0,before 2015,LA1PMI7KUO,315441
1089,1.0,before 2015,VBXXAEPPNH,728786
1090,1.0,after 2015,8Y2PARDHVD,196793
1091,1.0,before 2015,6E7FVMB4EV,590453
1092,1.0,before 2015,WLBC9LMK45,119568
1093,1.0,before 2015,W7P057FQHB,506311
1094,1.0,after 2015,HSF40CF3Y8,379364
1095,1.0,before 2015,7SYZ1V8QZ9,575492
1096,1.0,before 2015,UG8RYKO355,754176
1097,1.0,before 2015,JC97QP77YP,17198
1098,1.0,after 2015,5SU13X9E4T,53312
1099,1.0,before 2015,2P2WQLEJP4,392570
1100,0.0,after 2015,T4OVMR42LL,752366
1101,1.0,before 2015,E5A7XM8C9M,555274
1102,1.0,before 2015,IKY2L42TIC,922468
1103,1.0,after 2015,6Q5F7ZMZ2S,543431
1104,1.0,before 2015,QMJ7OUXG83,816701
1105,1.0,before 2015,IPN7F5XAFB,77676
1106,1.0,before 2015,IKI8WTNOAE,4199
1107,0.0,before 2015,LV821Y1ZID,504565
1108,1.0,before 2015,RBVU64RKOT,930350
1109,1.0,before 2015,NLJ0EHTWE6,193785
1110,1.0,after 2015,8AIQR8MZIZ,380681
1111,0.0,before 2015,Y043MT7KPE,650949
1112,1.0,before 2015,M1VWDRZC2E,89171
1113,1.0,before 2015,Y8QOWB20KB,153516
1114,0.0,before 2015,QOKTMJ89J2,655609
1115,1.0,before 2015,1Q3OSV1OOL,285118
1116,1.0,before 2015,OL9JUKW25G,957571
1117,1.0,after 2015,RHCIXYWGSS,527444
1118,0.0,after 2015,8FMB6VIJ2P,291974
1119,1.0,before 2015,GV736LGVE9,757656
1120,0.0,before 2015,QVJPUEY6DL,474539
1121,1.0,before 2015,PPU08LLJTG,39393
1122,0.0,before 2015,V98VMUF9ME,482487
1123,1.0,after 2015,QEP9BHBHVY,448500
1124,0.0,before 2015,6HN430VFPJ,168210
1125,1.0,before 2015,68VS0MCG0F,293414
