,ID,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,MARRIED,CHILDREN,INCOME,POSTAL_CODE
432,84004,female,majority,20-29y,university,1.0,1.0,upper class,10238
433,615309,male,majority,0-9y,university,1.0,1.0,upper class,10238
434,137282,female,majority,0-9y,high school,0.0,0.0,middle class,10238
435,46700,male,majority,20-29y,university,1.0,0.0,upper class,10238
436,650982,male,majority,10-19y,high school,0.0,1.0,upper class,10238
437,495635,female,majority,20-29y,high school,1.0,1.0,middle class,10238
438,411155,male,majority,10-19y,university,1.0,1.0,upper class,10238
439,471169,male,majority,10-19y,high school,0.0,1.0,upper class,10238
440,725883,female,majority,10-19y,university,1.0,1.0,upper class,92101
441,425246,male,majority,10-19y,university,1.0,1.0,upper class,10238
442,887542,male,majority,10-19y,university,1.0,1.0,middle class,10238
443,541272,male,majority,20-29y,high school,1.0,1.0,middle class,10238
444,826670,female,majority,0-9y,university,1.0,1.0,upper class,32765
445,743957,female,majority,10-19y,high school,1.0,0.0,middle class,10238
446,574624,male,majority,10-19y,high school,0.0,1.0,working class,32765
447,453895,female,majority,20-29y,high school,0.0,1.0,upper class,10238
448,111851,female,majority,30y+,high school,1.0,1.0,middle class,10238
449,47628,female,minority,10-19y,university,1.0,0.0,working class,10238
450,708828,female,minority,20-29y,high school,1.0,1.0,upper class,10238
451,819883,male,majority,10-19y,none,0.0,1.0,working class,32765
452,232634,male,majority,0-9y,none,0.0,0.0,middle class,32765
453,892258,male,majority,30y+,university,1.0,1.0,upper class,32765
454,243010,male,majority,0-9y,university,0.0,1.0,poverty,10238
455,368602,male,majority,30y+,high school,1.0,1.0,upper class,10238
456,623636,female,majority,10-19y,university,1.0,1.0,upper class,10238
457,757103,female,majority,10-19y,high school,0.0,0.0,poverty,10238
458,771076,male,majority,20-29y,university,1.0,1.0,upper class,92101
459,375862,female,majority,20-29y,university,1.0,1.0,upper class,32765
460,732956,female,minority,10-19y,high school,0.0,0.0,middle class,10238
461,774402,male,majority,0-9y,none,1.0,1.0,working class,10238
462,679565,female,majority,30y+,high school,1.0,1.0,upper class,92101
463,656626,male,majority,0-9y,university,0.0,1.0,middle class,10238
464,146700,female,majority,10-19y,high school,1.0,0.0,working class,10238
465,816938,male,majority,0-9y,high school,1.0,1.0,working class,10238
466,440294,male,majority,20-29y,high school,0.0,1.0,middle class,10238
467,792276,male,majority,30y+,high school,1.0,1.0,upper class,10238
468,951251,female,minority,0-9y,none,1.0,0.0,upper class,32765
469,395570,female,majority,0-9y,university,0.0,0.0,working class,10238
470,736323,female,minority,0-9y,none,1.0,1.0,poverty,10238
471,725583,male,majority,20-29y,university,0.0,1.0,upper class,10238
472,53552,male,majority,10-19y,none,0.0,0.0,poverty,10238
473,954412,male,majority,0-9y,high school,0.0,1.0,poverty,10238
474,931629,male,majority,0-9y,high school,0.0,0.0,working class,10238
475,255230,male,majority,10-19y,high school,0.0,1.0,upper class,10238
476,31403,female,majority,10-19y,high school,1.0,0.0,working class,10238
477,136957,female,majority,0-9y,university,1.0,1.0,middle class,10238
478,58535,male,majority,0-9y,university,1.0,1.0,middle class,10238
479,750889,female,majority,20-29y,high school,0.0,1.0,middle class,10238
480,592584,female,majority,10-19y,high school,1.0,1.0,middle class,10238
481,263154,female,minority,10-19y,high school,0.0,0.0,working class,10238
482,842364,female,majority,0-9y,university,0.0,0.0,middle class,10238
483,687419,male,majority,10-19y,university,1.0,1.0,upper class,10238
484,529208,male,majority,30y+,university,1.0,1.0,upper class,10238
485,306684,female,majority,0-9y,none,0.0,0.0,poverty,10238
486,883009,male,majority,10-19y,university,1.0,1.0,upper class,10238
487,74704,female,majority,10-19y,university,0.0,0.0,upper class,10238
488,872809,male,majority,20-29y,university,1.0,1.0,upper class,32765
489,142973,female,majority,0-9y,high school,0.0,0.0,poverty,10238
490,100513,male,majority,0-9y,high school,1.0,1.0,upper class,10238
491,984062,female,majority,0-9y,high school,0.0,0.0,working class,10238
492,538916,female,majority,0-9y,high school,0.0,0.0,poverty,32765
493,881409,male,majority,30y+,university,0.0,1.0,upper class,10238
494,967125,female,majority,30y+,university,1.0,1.0,upper class,10238
495,448918,female,majority,0-9y,university,1.0,1.0,middle class,92101
496,530396,female,minority,0-9y,high school,0.0,0.0,middle class,10238
497,157882,male,majority,0-9y,university,0.0,0.0,working class,21217
498,456215,male,majority,0-9y,university,0.0,0.0,upper class,32765
499,464357,male,minority,20-29y,university,1.0,1.0,upper class,10238
500,28229,male,majority,0-9y,university,0.0,1.0,middle class,10238
501,144989,female,majority,10-19y,university,1.0,1.0,middle class,10238
502,577557,male,majority,10-19y,university,0.0,0.0,working class,10238
503,29218,male,majority,0-9y,none,0.0,0.0,poverty,92101
504,850080,female,majority,20-29y,university,0.0,0.0,upper class,10238
505,851438,male,majority,10-19y,high school,1.0,1.0,working class,32765
506,75241,female,majority,10-19y,none,0.0,1.0,poverty,92101
507,292051,female,majority,10-19y,none,0.0,0.0,poverty,10238
508,155114,male,majority,0-9y,university,1.0,1.0,working class,10238
509,786259,male,majority,10-19y,high school,1.0,1.0,upper class,32765
510,444073,male,minority,0-9y,high school,1.0,0.0,working class,92101
511,55182,female,majority,10-19y,high school,0.0,0.0,working class,32765
512,611274,male,minority,10-19y,none,0.0,0.0,poverty,10238
513,97079,male,minority,20-29y,none,0.0,1.0,poverty,32765
514,178185,female,majority,0-9y,high school,0.0,0.0,working class,10238
515,857849,female,majority,20-29y,high school,1.0,1.0,upper class,10238
516,26255,female,majority,0-9y,university,0.0,1.0,upper class,32765
517,787417,male,majority,0-9y,none,0.0,0.0,poverty,10238
518,84677,female,majority,20-29y,university,0.0,0.0,middle class,10238
519,993623,male,majority,0-9y,none,0.0,1.0,poverty,10238
520,372474,female,majority,20-29y,high school,1.0,0.0,upper class,10238
521,106981,female,majority,10-19y,university,1.0,1.0,middle class,92101
522,649313,female,majority,10-19y,university,1.0,1.0,upper class,10238
523,220243,female,majority,20-29y,university,1.0,1.0,upper class,10238
524,784778,male,majority,20-29y,university,1.0,1.0,upper class,32765
525,885018,female,majority,20-29y,high school,1.0,0.0,upper class,10238
526,278151,male,majority,10-19y,university,0.0,1.0,middle class,10238
527,589915,male,majority,0-9y,none,0.0,0.0,poverty,32765
528,481388,male,majority,0-9y,none,0.0,1.0,working class,10238
529,827198,male,majority,20-29y,university,1.0,1.0,upper class,32765
530,55712,female,majority,0-9y,high school,0.0,0.0,upper class,10238
531,748080,female,majority,10-19y,high school,0.0,0.0,upper class,32765
532,877703,female,majority,10-19y,high school,1.0,1.0,middle class,10238
533,402240,male,majority,0-9y,university,1.0,1.0,upper class,32765
534,623818,male,majority,20-29y,university,1.0,1.0,upper class,10238
535,191449,female,majority,0-9y,none,0.0,1.0,working class,10238
536,304034,male,majority,30y+,university,1.0,1.0,upper class,10238
537,915799,male,majority,20-29y,high school,1.0,1.0,middle class,10238
538,788184,male,majority,0-9y,university,1.0,1.0,middle class,92101
539,580249,male,majority,30y+,high school,1.0,1.0,upper class,10238
540,166102,male,minority,20-29y,high school,1.0,1.0,upper class,10238
541,455260,female,majority,10-19y,high school,1.0,1.0,working class,32765
542,137502,male,majority,20-29y,university,1.0,1.0,upper class,10238
543,147076,female,majority,0-9y,university,0.0,1.0,working class,10238
544,447397,male,majority,20-29y,university,0.0,0.0,upper class,10238
545,968169,female,majority,10-19y,high school,0.0,1.0,middle class,10238
546,573424,female,majority,10-19y,none,0.0,0.0,middle class,32765
547,94746,male,majority,0-9y,none,0.0,0.0,poverty,10238
548,858153,male,majority,20-29y,university,1.0,1.0,upper class,10238
549,658967,female,majority,0-9y,university,0.0,0.0,working class,32765
550,829242,male,majority,10-19y,none,1.0,1.0,working class,10238
551,897466,female,majority,10-19y,university,1.0,0.0,upper class,32765
552,57521,female,majority,20-29y,university,1.0,0.0,upper class,10238
553,389871,male,majority,0-9y,university,1.0,1.0,upper class,10238
554,766476,female,majority,20-29y,high school,0.0,1.0,poverty,10238
555,382122,male,majority,20-29y,high school,1.0,1.0,middle class,10238
556,37701,male,minority,10-19y,high school,0.0,1.0,poverty,10238
557,678182,male,majority,0-9y,university,0.0,0.0,middle class,32765
558,357428,female,majority,10-19y,university,1.0,1.0,upper class,10238
559,16345,male,majority,0-9y,university,0.0,0.0,upper class,32765
560,380072,male,majority,0-9y,none,0.0,0.0,working class,10238
561,202978,male,majority,10-19y,none,0.0,0.0,working class,10238
562,444245,male,minority,0-9y,university,1.0,1.0,upper class,10238
563,836104,male,majority,10-19y,high school,1.0,1.0,middle class,10238
564,672478,male,minority,10-19y,university,1.0,0.0,upper class,32765
565,284939,female,majority,30y+,university,1.0,1.0,upper class,10238
566,753714,female,majority,20-29y,university,1.0,1.0,upper class,10238
567,385568,female,majority,20-29y,none,1.0,1.0,middle class,32765
568,769261,female,majority,10-19y,high school,1.0,1.0,upper class,10238
569,559890,female,majority,0-9y,university,0.0,1.0,upper class,32765
570,326316,female,majority,20-29y,university,1.0,1.0,upper class,32765
571,626735,female,majority,0-9y,university,0.0,0.0,working class,32765
572,574525,female,majority,0-9y,high school,0.0,0.0,poverty,10238
573,44924,male,majority,10-19y,university,1.0,1.0,upper class,10238
574,877892,female,majority,0-9y,high school,0.0,1.0,upper class,10238
575,790141,male,majority,10-19y,university,0.0,0.0,middle class,10238
576,892723,female,majority,10-19y,university,1.0,1.0,upper class,32765
577,236395,female,majority,10-19y,none,0.0,1.0,poverty,10238
578,856269,male,majority,20-29y,university,1.0,1.0,middle class,92101
579,840085,female,majority,10-19y,high school,1.0,0.0,middle class,10238
580,979902,female,majority,0-9y,high school,0.0,0.0,poverty,10238
581,486182,female,majority,0-9y,high school,0.0,1.0,poverty,10238
582,734217,male,majority,30y+,university,1.0,1.0,upper class,10238
583,103367,male,majority,20-29y,none,1.0,1.0,middle class,10238
584,946258,female,majority,10-19y,university,1.0,1.0,upper class,10238
585,108490,male,majority,0-9y,none,0.0,0.0,poverty,10238
586,35975,male,majority,0-9y,university,0.0,0.0,middle class,10238
587,286318,female,majority,20-29y,university,1.0,0.0,middle class,10238
588,333970,male,majority,20-29y,university,0.0,1.0,middle class,10238
589,145697,male,majority,0-9y,university,1.0,1.0,upper class,32765
590,819196,male,majority,0-9y,none,1.0,1.0,middle class,32765
591,826708,male,minority,10-19y,university,0.0,0.0,upper class,10238
592,334482,female,minority,0-9y,none,0.0,0.0,working class,10238
593,803266,female,majority,0-9y,high school,0.0,0.0,upper class,32765
594,636203,male,majority,0-9y,university,0.0,0.0,working class,10238
595,310760,male,minority,0-9y,high school,0.0,0.0,poverty,32765
596,19261,female,majority,0-9y,high school,0.0,0.0,working class,10238
597,291075,male,majority,20-29y,university,0.0,1.0,upper class,10238
598,433426,female,minority,0-9y,high school,0.0,0.0,working class,10238
599,289772,male,majority,0-9y,none,1.0,1.0,working class,10238
600,927179,female,majority,10-19y,none,0.0,1.0,poverty,10238
601,976974,female,majority,0-9y,high school,1.0,0.0,middle class,32765
602,615312,female,majority,10-19y,high school,0.0,1.0,upper class,10238
603,456321,female,majority,0-9y,none,0.0,1.0,poverty,10238
604,856856,female,minority,0-9y,high school,0.0,1.0,middle class,10238
605,775,female,majority,30y+,university,1.0,1.0,upper class,10238
606,620196,male,majority,20-29y,high school,1.0,1.0,upper class,10238
607,510560,female,minority,10-19y,none,0.0,0.0,working class,10238
608,631945,male,majority,10-19y,university,1.0,1.0,upper class,10238
609,457682,female,majority,0-9y,high school,0.0,0.0,poverty,10238
610,646956,male,majority,0-9y,university,1.0,1.0,middle class,32765
611,202964,male,majority,10-19y,high school,1.0,1.0,poverty,10238
612,2375,male,majority,10-19y,high school,0.0,0.0,middle class,10238
613,849470,female,minority,0-9y,none,0.0,1.0,poverty,32765
614,730415,female,majority,0-9y,university,0.0,1.0,middle class,10238
615,749543,female,majority,0-9y,university,0.0,0.0,working class,10238
616,930990,female,majority,10-19y,high school,0.0,0.0,middle class,10238
617,455333,female,majority,0-9y,high school,1.0,1.0,middle class,32765
618,738554,female,majority,0-9y,none,0.0,0.0,poverty,10238
619,378210,female,majority,0-9y,none,0.0,0.0,poverty,32765
620,772502,male,majority,0-9y,none,0.0,1.0,poverty,10238
621,994772,male,majority,20-29y,high school,1.0,1.0,middle class,10238
622,881849,male,majority,20-29y,high school,0.0,1.0,middle class,10238
623,39296,female,majority,0-9y,high school,1.0,1.0,middle class,32765
624,22154,male,majority,0-9y,high school,0.0,1.0,middle class,10238
625,603433,male,majority,10-19y,none,0.0,1.0,upper class,32765
626,882026,female,majority,20-29y,high school,0.0,1.0,working class,10238
627,238126,male,majority,0-9y,university,0.0,1.0,upper class,32765
628,167407,female,majority,20-29y,high school,1.0,1.0,middle class,10238
629,110747,female,majority,10-19y,university,1.0,0.0,upper class,10238
630,894434,female,majority,20-29y,university,1.0,1.0,upper class,10238
631,402988,female,majority,10-19y,university,1.0,1.0,upper class,10238
632,428757,female,majority,20-29y,high school,0.0,1.0,working class,10238
633,65338,male,majority,30y+,high school,0.0,1.0,upper class,10238
634,322984,female,majority,0-9y,university,0.0,1.0,upper class,32765
635,124236,female,majority,10-19y,high school,0.0,1.0,working class,10238
636,245004,male,majority,10-19y,university,0.0,1.0,upper class,10238
637,942949,male,majority,10-19y,university,0.0,1.0,upper class,32765
638,877595,male,majority,0-9y,university,0.0,1.0,middle class,32765
639,623455,female,majority,0-9y,university,0.0,0.0,working class,10238
640,138425,male,majority,0-9y,university,0.0,1.0,middle class,10238
641,176180,female,majority,20-29y,university,1.0,1.0,upper class,92101
642,125702,male,majority,20-29y,university,1.0,1.0,upper class,32765
643,911755,female,majority,20-29y,university,0.0,0.0,middle class,10238
644,297583,male,majority,20-29y,university,0.0,1.0,upper class,10238
645,351854,male,majority,10-19y,high school,0.0,1.0,upper class,10238
646,908318,male,majority,10-19y,high school,1.0,0.0,poverty,10238
647,350712,female,majority,20-29y,university,1.0,1.0,upper class,32765
648,801470,female,majority,10-19y,none,1.0,0.0,middle class,10238
649,843505,female,majority,10-19y,none,1.0,1.0,working class,10238
650,74575,male,majority,10-19y,none,1.0,0.0,working class,10238
651,670220,female,majority,0-9y,university,0.0,1.0,upper class,10238
652,441379,male,minority,20-29y,university,1.0,1.0,upper class,10238
653,551000,male,majority,20-29y,university,0.0,1.0,upper class,10238
654,741897,male,majority,0-9y,university,0.0,0.0,working class,32765
655,483174,male,majority,0-9y,university,0.0,0.0,upper class,10238
656,131420,male,majority,0-9y,high school,0.0,1.0,upper class,32765
657,271098,female,majority,0-9y,high school,1.0,1.0,poverty,32765
658,511051,male,majority,10-19y,none,0.0,0.0,working class,32765
659,217086,female,majority,10-19y,high school,1.0,0.0,upper class,10238
660,280474,male,majority,30y+,high school,1.0,1.0,upper class,10238
