,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
319,10973,CA,M,2431.0,563.0,579.0,655.0,,24290.0,10.89473684,12.0
320,67030,MI,M,388.0,364.0,410.0,413.0,433.0,12601.0,33.33333333,50.0
321,122279,TX,F,1680.0,884.0,878.0,943.0,935.0,27875.0,5.076923077,5.0
322,18802,NC,M,1128.0,,467.0,442.0,481.0,15936.0,14.5,20.0
323,90092,IL,F,916.0,434.0,421.0,458.0,457.0,12450.0,18.46153846,10.0
324,98821,IL,F,340.0,185.0,228.0,235.0,275.0,10719.0,,10.0
325,116186,TX,M,711.0,322.0,353.0,360.0,378.0,12630.0,11.95454546,10.0
326,18359,NC,female,412.0,215.0,259.0,271.0,315.0,9706.0,6.444444444,10.0
327,128970,TX,F,893.0,443.0,463.0,508.0,527.0,17519.0,9.25,14.0
328,172635,CA,M,644.0,191.0,222.0,243.0,272.0,9569.0,11.44444444,16.0
329,106508,KS,F,440.0,219.0,261.0,260.0,288.0,10985.0,12.0,20.0
330,81067,WI,F,363.0,76.0,127.0,115.0,158.0,9086.0,15.0,15.0
331,169106,California,F,1745.0,397.0,512.0,485.0,521.0,18427.0,8.0,5.0
332,106898,NE,F,672.0,302.0,416.0,348.0,449.0,14981.0,6.631578947,5.0
333,24747,SC,F,1419.0,661.0,697.0,700.0,741.0,23212.0,,15.0
334,144906,California,U,3781.0,494.0,609.0,543.0,606.0,22770.0,20.0,20.0
335,40516,FL,F,1938.0,483.0,787.0,629.0,807.0,47363.0,12.33333333,21.0
336,172530,California,F,1495.0,323.0,334.0,348.0,351.0,14923.0,5.714285714,7.0
337,72438,MI,M,561.0,351.0,353.0,368.0,373.0,,8.75,10.0
338,144076,California,M,5980.0,1500.0,1500.0,1124.0,1217.0,94863.0,38.75,50.0
339,130609,CO,M,,499.0,601.0,538.0,606.0,24758.0,12.0,16.0
340,43974,FL,M,1869.0,452.0,542.0,553.0,640.0,,3.818181818,5.0
341,32709,FL,F,,229.0,272.0,258.0,280.0,12960.0,13.25,15.0
342,187298,SC,F,1015.0,478.0,500.0,516.0,533.0,17763.0,7.0,10.0
343,50905,TN,F,736.0,331.0,390.0,379.0,432.0,16926.0,8.666666667,16.0
344,55552,MS,M,363.0,156.0,193.0,214.0,244.0,7079.0,8.4,20.0
345,28550,GA,F,803.0,423.0,512.0,467.0,508.0,19029.0,11.66666667,15.0
346,158460,California,F,1818.0,258.0,316.0,299.0,,10324.0,,15.0
347,56449,KY,F,640.0,381.0,414.0,403.0,450.0,15499.0,6.928571429,5.0
348,133315,WA,F,698.0,355.0,377.0,393.0,416.0,13184.0,8.5,10.0
349,164251,California,F,1449.0,378.0,439.0,395.0,470.0,16190.0,15.0,5.0
350,149626,NV,F,1557.0,290.0,311.0,342.0,361.0,13837.0,10.5,10.0
351,123805,TX,F,518.0,223.0,256.0,273.0,302.0,10041.0,4.583333333,7.0
352,156077,California,F,1180.0,232.0,248.0,277.0,307.0,7582.0,9.666666667,15.0
353,183858,WA,male,511.0,268.0,309.0,317.0,354.0,12388.0,16.0,25.0
354,164217,California,M,2869.0,630.0,668.0,686.0,745.0,24945.0,14.16666667,25.0
355,169973,California,F,1514.0,325.0,451.0,439.0,517.0,18572.0,11.4,15.0
356,15066,NC,female,444.0,260.0,296.0,,341.0,11387.0,8.958333333,10.0
357,64467,IN,F,444.0,270.0,318.0,310.0,364.0,13896.0,12.69230769,12.0
358,133814,ID,M,654.0,250.0,306.0,312.0,366.0,13433.0,18.71428571,25.0
359,31852,FL,F,985.0,480.0,495.0,487.0,506.0,15195.0,15.2,26.0
360,82610,MN,J,280.0,249.0,282.0,277.0,304.0,10337.0,3.6,5.0
361,34319,FL,M,714.0,390.0,465.0,437.0,507.0,18391.0,50.0,25.0
362,152527,California,F,1854.0,289.0,377.0,339.0,402.0,11567.0,23.0,23.0
363,178290,WA,male,0.0,0.0,0.0,0.0,0.0,0.0,5.375,6.0
364,153818,California,F,2780.0,574.0,587.0,653.0,677.0,29871.0,9.828571429,10.0
365,152641,California,F,1538.0,319.0,305.0,349.0,351.0,11046.0,30.0,50.0
366,161691,California,F,1528.0,327.0,358.0,370.0,391.0,13190.0,19.16666667,25.0
367,8404,TX,U,605.0,272.0,313.0,335.0,364.0,10897.0,,10.0
368,88119,IL,F,1165.0,391.0,518.0,454.0,533.0,22667.0,7.0,10.0
369,122167,TX,F,439.0,255.0,262.0,,294.0,9346.0,12.4,10.0
370,106639,NE,F,681.0,387.0,422.0,428.0,477.0,13753.0,15.0,15.0
371,153450,California,F,1865.0,256.0,295.0,317.0,362.0,16069.0,24.5,47.0
372,120107,TX,M,225.0,157.0,204.0,217.0,263.0,8947.0,18.08333333,26.0
373,72617,MI,M,258.0,216.0,244.0,245.0,274.0,8231.0,5.454545455,9.0
374,155541,California,M,2236.0,546.0,563.0,612.0,620.0,19923.0,9.785714286,10.0
375,77107,WI,male,1438.0,619.0,691.0,744.0,801.0,30386.0,11.7,14.0
376,186016,TN,M,403.0,209.0,223.0,213.0,244.0,9078.0,8.619047619,10.0
377,152053,California,F,3071.0,626.0,694.0,704.0,746.0,24844.0,12.53333333,25.0
378,12880,FL,M,1442.0,369.0,394.0,445.0,488.0,26462.0,7.846153846,10.0
379,16099,NC,female,660.0,282.0,291.0,327.0,335.0,10743.0,5.5,12.0
380,166337,California,M,5813.0,1221.0,1302.0,1077.0,1191.0,60492.0,15.0,15.0
381,142495,California,F,2250.0,340.0,375.0,379.0,444.0,19170.0,,21.0
382,66891,MI,U,1115.0,512.0,582.0,517.0,619.0,20171.0,3.857142857,5.0
383,118673,TX,F,761.0,321.0,347.0,351.0,354.0,12145.0,10.81818182,10.0
384,168389,California,F,2930.0,372.0,454.0,456.0,491.0,24747.0,15.0,20.0
385,14982,California,F,3370.0,342.0,346.0,356.0,401.0,15765.0,16.06666667,15.0
386,185925,MN,M,966.0,418.0,463.0,479.0,569.0,22845.0,7.363636364,10.0
387,144393,California,F,2024.0,352.0,400.0,392.0,427.0,11885.0,8.631578947,15.0
388,4907,MT,female,553.0,238.0,381.0,270.0,323.0,12885.0,13.65909091,22.0
389,99298,MO,M,703.0,314.0,357.0,350.0,376.0,12799.0,16.5,32.0
390,187532,FL,M,1286.0,500.0,502.0,542.0,551.0,19082.0,15.0,15.0
391,119496,TX,F,758.0,390.0,397.0,448.0,461.0,14397.0,7.857142857,5.0
392,169919,California,F,657.0,169.0,216.0,220.0,254.0,9583.0,8.666666667,20.0
393,106963,NE,M,581.0,315.0,368.0,378.0,411.0,16473.0,10.85714286,15.0
394,145838,California,U,2019.0,,423.0,478.0,512.0,12623.0,20.0,8.0
395,150624,California,M,1247.0,321.0,358.0,357.0,385.0,10994.0,7.376458333,8.0
396,182144,FL,F,559.0,,277.0,244.0,278.0,,7.136363636,7.0
397,135449,AZ,M,687.0,369.0,375.0,390.0,403.0,9781.0,7.181818182,10.0
398,49743,AL,Male,582.0,217.0,363.0,275.0,375.0,12588.0,16.0,22.0
399,65500,MI,M,690.0,419.0,451.0,468.0,490.0,,12.33333333,15.0
400,172420,California,F,988.0,169.0,246.0,247.0,344.0,9190.0,6.25,6.0
401,7494,California,F,1500.0,282.0,353.0,332.0,382.0,13859.0,5.24,6.0
402,149498,California,J,5742.0,1289.0,1369.0,1085.0,1119.0,64190.0,21.66666667,20.0
403,169780,California,F,1650.0,219.0,225.0,304.0,319.0,12994.0,12.5,10.0
404,70944,MI,F,357.0,205.0,268.0,260.0,303.0,9192.0,20.0,20.0
405,117230,TX,M,406.0,186.0,226.0,183.0,203.0,8797.0,5.7,11.0
406,50427,TN,F,871.0,464.0,501.0,503.0,539.0,,9.1,15.0
407,43998,FL,M,768.0,256.0,310.0,323.0,385.0,13696.0,16.75,22.0
408,71255,MI,M,458.0,,241.0,308.0,323.0,12539.0,12.16666667,13.0
409,63308,IN,M,485.0,344.0,382.0,402.0,422.0,17697.0,8.0,10.0
410,82196,MN,F,405.0,212.0,267.0,261.0,309.0,9715.0,5.923076923,5.0
411,114820,MO,F,459.0,240.0,253.0,272.0,299.0,9637.0,6.294117647,10.0
412,176781,OR,M,811.0,324.0,394.0,395.0,463.0,16399.0,,10.0
413,20438,NC,M,509.0,248.0,254.0,288.0,282.0,9114.0,7.142857143,10.0
414,91879,IL,F,1030.0,375.0,553.0,,585.0,17204.0,12.0,20.0
415,92443,IL,F,881.0,392.0,393.0,414.0,437.0,14377.0,6.153846154,10.0
416,168189,California,M,2794.0,637.0,630.0,671.0,678.0,23035.0,,15.0
417,148998,California,F,3233.0,684.0,753.0,714.0,781.0,26104.0,16.81818182,25.0
418,186292,California,M,931.0,155.0,192.0,180.0,222.0,7968.0,5.571428571,10.0
419,75180,IA,F,529.0,317.0,340.0,319.0,326.0,12494.0,10.5,15.0
420,88596,IL,F,1897.0,406.0,519.0,476.0,664.0,26951.0,10.0,14.0
421,155266,California,F,641.0,123.0,168.0,236.0,279.0,8046.0,9.462962963,11.0
422,13622,FL,M,715.0,247.0,283.0,317.0,342.0,15360.0,14.86666667,10.0
423,189853,MS,female,440.0,205.0,238.0,249.0,280.0,8314.0,7.166666667,8.0
424,175708,OR,M,532.0,436.0,436.0,486.0,428.0,12734.0,25.0,30.0
425,182243,WA,F,876.0,335.0,409.0,426.0,481.0,15179.0,8.3,10.0
426,171566,California,M,1175.0,272.0,318.0,376.0,396.0,12987.0,10.25,15.0
427,156266,California,F,3921.0,413.0,410.0,575.0,583.0,21648.0,,20.0
428,41604,FL,F,919.0,413.0,538.0,446.0,532.0,17653.0,8.307692308,10.0
429,187678,NY,F,,266.0,276.0,316.0,330.0,10031.0,5.222222222,5.0
430,42165,FL,M,734.0,310.0,348.0,365.0,399.0,12868.0,16.5,10.0
431,24507,SC,M,468.0,228.0,300.0,278.0,326.0,10910.0,21.5,25.0
432,44657,FL,M,583.0,302.0,317.0,343.0,362.0,,4.0,5.0
433,10554,IL,M,314.0,206.0,224.0,236.0,280.0,10245.0,13.33333333,20.0
434,33192,FL,F,671.0,341.0,354.0,363.0,385.0,12982.0,6.25,10.0
435,76470,IA,M,550.0,288.0,344.0,303.0,349.0,13538.0,9.642857143,10.0
436,67075,MI,F,609.0,410.0,551.0,490.0,540.0,23275.0,13.23076923,18.0
437,169827,California,F,1650.0,397.0,404.0,477.0,479.0,15002.0,15.0,21.0
438,38734,FL,F,1979.0,350.0,640.0,526.0,738.0,42356.0,16.0,26.0
439,65245,MI,F,473.0,302.0,364.0,319.0,409.0,13445.0,,10.0
440,186396,AL,Male,,277.0,295.0,317.0,347.0,13133.0,13.14285714,20.0
441,54160,TN,F,475.0,226.0,260.0,,261.0,8709.0,15.0,10.0
442,178826,CO,F,872.0,418.0,424.0,458.0,482.0,15287.0,10.83333333,20.0
443,7507,IL,M,1075.0,366.0,449.0,373.0,455.0,14394.0,10.10526316,10.0
444,4150,MO,F,580.0,310.0,322.0,347.0,374.0,,10.75,14.0
445,120041,TX,F,,252.0,341.0,325.0,390.0,12929.0,6.285714286,8.0
446,51486,TN,M,325.0,119.0,133.0,188.0,210.0,8856.0,6.363636364,6.0
447,173348,California,M,1276.0,423.0,524.0,497.0,521.0,17032.0,5.5,8.0
448,74669,MI,F,438.0,267.0,302.0,287.0,314.0,10329.0,12.25,20.0
449,64430,IN,F,386.0,258.0,301.0,313.0,358.0,12513.0,11.66666667,13.0
450,156485,California,F,2433.0,403.0,459.0,449.0,502.0,18284.0,6.266666667,10.0
451,39935,FL,M,1464.0,305.0,413.0,377.0,472.0,22648.0,4.0,4.0
452,50187,TN,U,1052.0,482.0,499.0,516.0,541.0,20492.0,20.0,20.0
453,26254,GA,F,998.0,488.0,550.0,581.0,602.0,29540.0,6.25,10.0
454,30433,GA,F,821.0,390.0,475.0,425.0,526.0,19734.0,17.1875,15.0
455,189373,California,F,2300.0,311.0,345.0,350.0,375.0,16133.0,5.533333333,15.0
456,91756,IL,M,1852.0,550.0,561.0,602.0,614.0,17690.0,7.368421053,7.0
457,182279,WA,F,663.0,205.0,220.0,,277.0,10959.0,13.24,20.0
458,122465,TX,F,2056.0,906.0,924.0,931.0,957.0,29903.0,7.2,8.0
459,24666,SC,M,916.0,416.0,435.0,444.0,468.0,14496.0,10.9,15.0
460,19664,NC,M,2282.0,908.0,945.0,938.0,980.0,42236.0,18.0,10.0
461,162228,California,F,2883.0,501.0,532.0,588.0,649.0,,13.33333333,25.0
462,76578,IA,M,637.0,379.0,425.0,355.0,407.0,12275.0,8.615384615,9.0
463,52740,TN,F,273.0,138.0,150.0,152.0,163.0,7089.0,7.604651163,8.0
464,159174,California,F,1709.0,368.0,422.0,408.0,,14118.0,,10.0
465,156903,California,M,2307.0,477.0,478.0,490.0,499.0,14345.0,3.214285714,3.0
466,177926,OR,M,691.0,263.0,308.0,327.0,360.0,12166.0,9.866666667,15.0
467,142057,NV,F,2479.0,409.0,456.0,500.0,557.0,23023.0,11.6,15.0
468,175637,OR,M,858.0,502.0,505.0,555.0,574.0,20867.0,15.0,20.0
469,32096,FL,M,351.0,205.0,225.0,238.0,254.0,8456.0,13.0,16.0
470,26946,GA,F,1672.0,722.0,732.0,765.0,770.0,29286.0,23.0,30.0
471,160863,California,J,1069.0,267.0,320.0,318.0,369.0,11849.0,8.222222222,10.0
472,57162,KY,F,,249.0,265.0,308.0,298.0,11621.0,11.5,20.0
473,12220,TN,M,470.0,245.0,273.0,314.0,348.0,12519.0,6.555555556,5.0
474,170563,California,F,1248.0,289.0,348.0,346.0,379.0,17282.0,7.5,5.0
475,79389,WI,male,492.0,316.0,349.0,304.0,339.0,12451.0,10.14285714,11.0
476,180752,WA,male,2800.0,368.0,438.0,500.0,528.0,25386.0,6.166666667,8.0
477,82701,MN,F,994.0,437.0,488.0,491.0,540.0,18133.0,10.0,25.0
478,158506,California,F,1654.0,159.0,203.0,266.0,313.0,8018.0,10.0,15.0
479,84708,MN,F,653.0,327.0,364.0,350.0,395.0,13079.0,17.0,25.0
480,103543,MO,M,402.0,162.0,192.0,210.0,241.0,,9.214285714,11.0
481,164175,California,F,1914.0,351.0,399.0,392.0,437.0,18951.0,9.090909091,15.0
482,145120,California,F,5619.0,572.0,942.0,649.0,995.0,43978.0,12.54545455,10.0
483,55358,MS,female,426.0,139.0,130.0,169.0,156.0,4437.0,15.83333333,30.0
484,26665,GA,M,670.0,268.0,321.0,336.0,383.0,13147.0,7.375,30.0
485,42279,FL,F,400.0,216.0,242.0,247.0,279.0,,5.6,5.0
486,148354,California,F,2206.0,574.0,567.0,583.0,562.0,12225.0,8.428571429,8.0
487,123822,TN,F,535.0,269.0,,328.0,375.0,14661.0,7.6,10.0
488,22038,NC,M,444.0,,259.0,259.0,291.0,10074.0,9.95,10.0
489,185024,MN,F,476.0,202.0,274.0,236.0,304.0,10581.0,23.85294118,8.0
490,129600,CO,F,593.0,256.0,298.0,336.0,399.0,37734.0,13.0,20.0
491,107613,California,M,2238.0,580.0,602.0,587.0,605.0,18247.0,3.25,7.0
492,165302,California,F,2811.0,524.0,577.0,599.0,645.0,23861.0,11.08333333,20.0
493,152990,California,F,1775.0,445.0,443.0,490.0,469.0,15256.0,10.0,20.0
494,88766,IL,M,2549.0,715.0,757.0,786.0,839.0,28878.0,,15.0
495,4522,California,M,,523.0,560.0,560.0,615.0,21871.0,16.09090909,20.0
496,32350,FL,M,913.0,256.0,289.0,309.0,338.0,14424.0,13.0,20.0
497,74774,AR,M,500.0,245.0,308.0,304.0,314.0,12271.0,15.0,21.0
498,67475,MI,F,687.0,111.0,90.0,171.0,172.0,6615.0,5.222222222,5.0
499,104267,KS,M,284.0,231.0,258.0,269.0,299.0,9838.0,4.4375,5.0
500,131031,CO,F,678.0,155.0,242.0,196.0,306.0,8675.0,8.105263158,18.0
501,158058,California,M,1685.0,430.0,479.0,449.0,540.0,15765.0,7.611111111,5.0
502,181755,WA,F,1461.0,313.0,342.0,411.0,464.0,20659.0,5.0,5.0
503,181412,WA,male,538.0,227.0,252.0,278.0,308.0,10590.0,5.0,5.0
504,185602,WI,F,400.0,232.0,279.0,264.0,315.0,10504.0,9.533333333,10.0
505,23603,SC,M,824.0,348.0,371.0,365.0,400.0,14663.0,12.5,25.0
506,112943,OK,F,855.0,345.0,384.0,508.0,560.0,17869.0,8.729166667,12.0
507,44853,FL,M,578.0,246.0,323.0,275.0,323.0,14121.0,10.64285714,12.0
508,83094,MN,F,,246.0,254.0,304.0,319.0,11020.0,13.6,20.0
509,148166,California,F,5372.0,673.0,845.0,801.0,892.0,44570.0,18.75,20.0
510,101113,MO,F,839.0,456.0,465.0,475.0,485.0,,9.625,10.0
511,101889,MO,F,662.0,424.0,436.0,444.0,456.0,13377.0,,16.0
512,58808,KY,F,575.0,228.0,299.0,261.0,327.0,12600.0,10.5,10.0
513,85498,MN,F,281.0,176.0,207.0,208.0,235.0,7683.0,5.909090909,10.0
514,153864,California,F,3370.0,763.0,824.0,824.0,871.0,32072.0,9.888888889,20.0
515,145496,California,M,2803.0,555.0,616.0,546.0,620.0,17655.0,12.2,22.0
516,27566,GA,M,601.0,,274.0,286.0,306.0,11235.0,15.0,30.0
517,38031,FL,M,828.0,401.0,396.0,451.0,451.0,13716.0,12.5,10.0
518,130756,CO,F,2408.0,906.0,952.0,924.0,961.0,42897.0,15.0,20.0
519,87281,MT,F,445.0,192.0,242.0,244.0,275.0,9747.0,7.3,8.0
520,16863,NC,female,951.0,307.0,427.0,370.0,487.0,17187.0,15.0,50.0
521,20065,NC,F,722.0,327.0,325.0,374.0,371.0,13168.0,20.85714286,40.0
522,142554,California,M,1811.0,350.0,405.0,440.0,466.0,18591.0,13.75,15.0
523,10789,MN,F,534.0,284.0,321.0,308.0,351.0,11303.0,5.290322581,3.0
524,64224,IN,F,866.0,443.0,453.0,454.0,472.0,,12.83333333,20.0
525,6695,IL,M,471.0,299.0,334.0,303.0,347.0,14658.0,5.647058824,6.0
526,139799,NM,F,987.0,405.0,544.0,490.0,599.0,20940.0,25.0,25.0
527,1254,TX,M,1102.0,613.0,639.0,,676.0,20557.0,25.0,30.0
528,1549,California,M,5863.0,1500.0,1500.0,1146.0,1150.0,174523.0,50.0,50.0
529,2159,SD,F,198.0,193.0,211.0,237.0,256.0,8898.0,9.266666667,9.0
530,80903,WI,male,658.0,305.0,318.0,353.0,376.0,13284.0,6.318181818,15.0
531,186731,FL,F,512.0,175.0,198.0,208.0,236.0,12221.0,11.125,15.0
532,67342,MI,M,886.0,367.0,458.0,433.0,497.0,17984.0,11.28571429,30.0
533,30366,OK,M,1429.0,724.0,759.0,755.0,813.0,34070.0,5.1875,6.0
534,64441,IN,M,386.0,258.0,301.0,,358.0,12513.0,5.428571429,10.0
535,175155,OR,F,740.0,211.0,259.0,257.0,312.0,12165.0,10.0,21.0
536,82015,WI,F,543.0,306.0,314.0,321.0,337.0,11140.0,10.91666667,18.0
537,170912,California,M,,502.0,511.0,548.0,555.0,17405.0,15.0,20.0
538,183055,WA,F,876.0,337.0,353.0,403.0,439.0,,7.875,10.0
539,134032,UT,F,575.0,305.0,349.0,326.0,368.0,9906.0,15.0,10.0
540,186573,WI,F,900.0,488.0,524.0,537.0,563.0,18369.0,7.692307692,3.0
541,37299,FL,F,1171.0,272.0,323.0,329.0,383.0,14539.0,9.888888889,15.0
542,165746,California,M,1429.0,492.0,497.0,507.0,508.0,14106.0,4.75,10.0
543,189520,California,M,4143.0,617.0,690.0,704.0,755.0,25985.0,13.72727273,20.0
544,26579,GA,F,858.0,388.0,418.0,429.0,494.0,19457.0,7.785714286,10.0
545,109583,LA,F,582.0,301.0,325.0,321.0,354.0,11139.0,4.0,5.0
546,40341,FL,F,902.0,410.0,413.0,460.0,461.0,15332.0,10.0,15.0
547,111615,AR,Female,356.0,229.0,236.0,219.0,225.0,8075.0,12.33333333,25.0
548,93397,IL,F,582.0,288.0,288.0,286.0,279.0,8165.0,20.0,20.0
549,5881,California,M,2469.0,340.0,411.0,475.0,522.0,23188.0,13.25,12.0
550,93184,IL,F,0.0,315.0,423.0,417.0,581.0,34143.0,,10.0
551,9946,IL,F,1107.0,428.0,476.0,432.0,497.0,15788.0,7.764705882,5.0
552,46671,AL,Male,746.0,366.0,409.0,399.0,433.0,13901.0,,10.0
553,172750,California,M,967.0,300.0,348.0,342.0,412.0,13399.0,18.66666667,25.0
554,22264,NC,M,1250.0,,411.0,429.0,540.0,25660.0,,10.0
555,56479,KY,F,139.0,63.0,106.0,92.0,137.0,5159.0,3.3125,4.0
556,164372,California,M,1861.0,402.0,499.0,461.0,527.0,22794.0,14.0,25.0
557,5140,California,M,3247.0,653.0,666.0,722.0,732.0,24693.0,6.147058824,7.0
558,32198,FL,F,1146.0,384.0,435.0,447.0,504.0,,7.5,9.0
559,113607,OK,F,415.0,212.0,262.0,281.0,325.0,,9.333333333,15.0
560,19499,NC,female,854.0,382.0,407.0,406.0,419.0,14002.0,22.5,20.0
561,73028,MI,M,496.0,301.0,317.0,351.0,372.0,11714.0,8.833333333,9.0
562,35553,FL,F,726.0,302.0,334.0,326.0,363.0,12484.0,10.66666667,20.0
563,35463,FL,M,1028.0,394.0,493.0,483.0,584.0,25787.0,20.0,30.0
564,91591,IL,M,1464.0,256.0,413.0,294.0,457.0,22015.0,9.857142857,10.0
565,109099,LA,F,719.0,313.0,337.0,373.0,391.0,12333.0,6.428571429,6.0
566,174182,HI,F,3063.0,337.0,429.0,418.0,506.0,21051.0,20.0,20.0
567,183722,WA,F,684.0,280.0,311.0,326.0,355.0,11763.0,12.2,20.0
568,98374,IL,F,376.0,268.0,339.0,304.0,344.0,11979.0,6.217391304,15.0
569,126681,TX,F,927.0,386.0,417.0,448.0,484.0,16777.0,9.733333333,15.0
570,147936,California,M,3511.0,373.0,452.0,421.0,491.0,23187.0,5.466666667,5.0
571,152133,California,F,1185.0,354.0,373.0,369.0,383.0,11061.0,21.66666667,5.0
572,57929,KY,F,453.0,215.0,260.0,266.0,302.0,9722.0,8.307692308,10.0
573,15697,NC,U,,283.0,307.0,306.0,336.0,,,20.0
574,92814,IL,F,747.0,458.0,489.0,475.0,503.0,14965.0,10.0,25.0
575,98282,IL,M,439.0,362.0,388.0,,404.0,13570.0,10.6,15.0
576,27798,GA,F,935.0,419.0,439.0,510.0,541.0,16922.0,11.21428571,10.0
577,45503,FL,M,616.0,212.0,234.0,248.0,282.0,11912.0,5.133333333,5.0
578,6006,CO,F,947.0,300.0,360.0,342.0,469.0,17986.0,85.0,100.0
579,138182,AZ,Female,572.0,204.0,242.0,238.0,253.0,10858.0,6.0,5.0
580,144714,California,F,5014.0,756.0,664.0,765.0,770.0,31694.0,,16.0
581,10001,IL,M,675.0,278.0,298.0,341.0,409.0,22221.0,11.22222222,16.0
582,157860,California,M,3663.0,,777.0,784.0,818.0,27400.0,4.285714286,4.0
583,58351,KY,M,269.0,224.0,256.0,250.0,284.0,8172.0,7.75,9.0
584,97552,IL,F,,183.0,288.0,228.0,263.0,8763.0,14.0,50.0
585,85920,SD,M,278.0,199.0,244.0,238.0,270.0,9994.0,9.777777778,20.0
586,29401,GA,M,471.0,282.0,307.0,273.0,298.0,9015.0,10.33333333,15.0
587,12715,AL,Male,604.0,314.0,337.0,304.0,327.0,16211.0,15.0,15.0
588,90031,IL,F,1219.0,417.0,472.0,494.0,540.0,21371.0,3.722222222,3.0
589,55442,MS,M,382.0,142.0,181.0,205.0,240.0,9374.0,9.166666667,25.0
590,105984,KS,F,1699.0,462.0,657.0,581.0,787.0,35636.0,,10.0
591,188035,AZ,F,1165.0,489.0,514.0,519.0,539.0,19234.0,11.5,23.0
592,101665,MO,F,803.0,413.0,429.0,447.0,473.0,15002.0,4.069767442,5.0
593,70774,MI,F,394.0,229.0,293.0,264.0,308.0,9859.0,3.7,4.0
594,23263,SC,F,490.0,328.0,341.0,336.0,,,19.6,30.0
595,166475,California,U,949.0,264.0,371.0,321.0,411.0,,12.5,10.0
596,83042,MN,M,849.0,344.0,368.0,398.0,428.0,12940.0,,10.0
597,149970,California,F,1372.0,385.0,419.0,421.0,449.0,13902.0,15.0,15.0
598,13863,TX,F,358.0,307.0,325.0,342.0,379.0,12507.0,6.933333333,6.0
599,64074,IN,F,325.0,144.0,231.0,178.0,190.0,4578.0,15.0,10.0
600,42096,FL,F,355.0,208.0,224.0,229.0,244.0,9881.0,20.0,20.0
601,169188,California,F,713.0,176.0,259.0,267.0,321.0,11467.0,,10.0
602,18609,NC,female,1208.0,439.0,494.0,516.0,587.0,19955.0,14.0,10.0
603,109536,LA,M,550.0,294.0,313.0,303.0,319.0,9540.0,7.291666667,7.0
604,9348,OK,M,450.0,378.0,391.0,,432.0,15711.0,11.68181818,10.0
605,136790,AZ,M,1460.0,629.0,633.0,659.0,663.0,21821.0,4.0,5.0
606,71332,MI,M,478.0,316.0,337.0,352.0,374.0,11298.0,7.3125,7.0
607,135430,AZ,Female,1165.0,489.0,514.0,519.0,539.0,19234.0,12.14285714,25.0
608,124484,TX,F,,330.0,459.0,399.0,513.0,16752.0,8.25,8.0
609,184098,WA,F,694.0,319.0,321.0,342.0,362.0,11517.0,7.666666667,9.0
610,144850,California,F,4183.0,631.0,704.0,671.0,738.0,29875.0,5.428571429,5.0
611,188519,IN,F,744.0,396.0,457.0,432.0,492.0,15863.0,8.0,5.0
612,164367,California,F,875.0,280.0,330.0,326.0,,,11.75,20.0
613,75992,IA,F,354.0,222.0,248.0,253.0,269.0,9579.0,7.8,8.0
614,34957,FL,F,1675.0,336.0,505.0,441.0,568.0,25558.0,20.0,10.0
615,110094,LA,F,421.0,194.0,233.0,202.0,247.0,7421.0,10.0,18.0
616,121590,TX,F,782.0,524.0,469.0,565.0,545.0,14635.0,,10.0
617,140652,NM,F,574.0,212.0,268.0,256.0,300.0,10315.0,20.0,20.0
618,134319,UT,F,742.0,246.0,361.0,287.0,393.0,14377.0,12.0,13.0
619,27921,GA,F,1067.0,481.0,529.0,534.0,580.0,17607.0,11.25,14.0
620,29373,GA,F,,468.0,490.0,464.0,507.0,15986.0,14.88888889,20.0
621,130684,AL,F,1175.0,586.0,619.0,626.0,662.0,,4.5,6.0
622,190920,California,M,916.0,242.0,321.0,293.0,369.0,10719.0,22.0,20.0
623,187259,California,F,4259.0,435.0,498.0,573.0,661.0,,15.0,15.0
624,45666,FL,F,566.0,218.0,242.0,249.0,272.0,11438.0,5.6,5.0
625,21335,NC,M,525.0,333.0,346.0,364.0,399.0,12885.0,6.923076923,10.0
626,160424,California,M,1582.0,299.0,335.0,330.0,359.0,,14.25,20.0
627,2194,FL,M,1006.0,282.0,398.0,383.0,452.0,19466.0,4.066666667,4.0
628,53151,TN,M,345.0,159.0,197.0,233.0,277.0,9775.0,20.0,40.0
629,126069,TX,F,,204.0,216.0,246.0,262.0,7285.0,5.08,5.0
630,176292,OR,M,431.0,213.0,260.0,242.0,266.0,10611.0,9.0,25.0
631,151518,California,F,2457.0,381.0,445.0,472.0,531.0,17557.0,12.5,15.0
632,173872,HI,F,2789.0,463.0,488.0,524.0,551.0,22012.0,15.0,15.0
633,117726,TX,F,385.0,185.0,231.0,288.0,348.0,11857.0,8.666666667,10.0
634,18948,NC,J,1136.0,505.0,512.0,553.0,579.0,19283.0,13.4,17.0
635,7330,IL,F,623.0,255.0,294.0,283.0,285.0,11108.0,4.416666667,6.0
636,160576,California,M,5470.0,661.0,664.0,781.0,778.0,35092.0,9.75,15.0
637,72190,MI,M,673.0,354.0,394.0,406.0,438.0,14995.0,5.739130435,13.0
638,13292,KY,F,582.0,254.0,359.0,297.0,364.0,12981.0,6.357142857,10.0
639,13551,California,F,4392.0,516.0,539.0,509.0,549.0,21857.0,28.92307692,10.0
640,170935,California,F,1468.0,365.0,363.0,361.0,371.0,13469.0,10.66666667,10.0
